,hpso01 (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso04a (PSS) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso05a (PST) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (ICAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepA) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepB) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepC) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepD) [Nf_max=16384] [Na=32] [Bmax=32500.0]
Image Write Rate [TeraBytes/s],0.0,0.0037680577047028646,0.038766025768548,0.03391251934232578,0.014214209448467598,0.04935489391829027,0.14806468175487078,(undefined),0.0,0.0037680577047028646,0.038766025768548,0.015072230818811455,0.014214209448467598,0.04935489391829027,0.14806468175487078,(undefined),0.0,0.0037680577047028646,0.038766025768548,0.015072230818811455,0.014214209448467598,0.04935489391829027,0.14806468175487078,(undefined),0.0,0.0019036250439146444,0.019584619793360535,(undefined),0.0,0.0019036250439146444,0.019584619793360535,(undefined),0.0,0.00188677509794036,0.019411266439715625,0.016980975881463245,0.007117464361229066,0.0014234928722458133,0.024713417920934257,3.2392371137326954,(undefined)
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOP/s],0.0007545616256008615,0.002280193460518215,0.0015107860259622014,0.025884549642334248,0.005268764014374927,0.014096412178456055,0.040020399807512784,0.0005287693655706518,0.0007545616256008615,0.002280193460518215,0.0015107860259622014,0.013267632378209566,0.005268764014374927,0.014096412178456055,0.040020399807512784,0.0005287693655706518,0.0007545616256008615,0.002280193460518215,0.0015107860259622014,0.013267632378209566,0.005268764014374927,0.014096412178456055,0.040020399807512784,0.0005287693655706518,0.0003782574640828422,0.0006622089932592568,0.0005820962664412318,0.00050088,0.0003782574640828422,0.0006622089932592568,0.0005820962664412318,2.755e-07,0.0003774181401312521,0.0013884279622744249,0.0009392265275969492,0.01580436816725412,0.0034981957694135853,0.0029349941418504804,0.007543392416755089,0.38557091912240227,0.0004565084793751698
-> DFT [PetaFLOP/s],,0.0007722958767450079,0.000873195201599662,0.00695066289070507,0.0031466718733840875,0.0031466718733840875,0.009605147217596281,,,0.0007722958767450079,0.000873195201599662,0.004633897094151921,0.0031466718733840875,0.0031466718733840875,0.009605147217596281,,,0.0007722958767450079,0.000873195201599662,0.004633897094151921,0.0031466718733840875,0.0031466718733840875,0.009605147217596281,,,0.00023723635606380682,0.00026753794136941947,,,0.00023723635606380682,0.00026753794136941947,,,0.0004801619609640302,0.0006130654001320932,0.0043214576486762715,0.00221006506538648,0.00221006506538648,0.00221006506538648,0.008292521155697778,
-> Subtract Visibility [PetaFLOP/s],,6.86285251734915e-08,3.87973707220377e-08,6.176567265614235e-07,1.39811344575234e-07,2.79622689150468e-07,8.535421558848295e-07,,,6.86285251734915e-08,3.87973707220377e-08,4.1178197754689743e-07,1.39811344575234e-07,2.79622689150468e-07,8.535421558848295e-07,,,6.86285251734915e-08,3.87973707220377e-08,4.1178197754689743e-07,1.39811344575234e-07,2.79622689150468e-07,8.535421558848295e-07,,,2.108153328852743e-08,1.1887111466605395e-08,,,2.108153328852743e-08,1.1887111466605395e-08,,,4.266863027193547e-08,2.723941400754991e-08,3.840176724474192e-07,9.819650119989495e-08,9.819650119989495e-08,1.963930023997899e-07,7.368982717920416e-07,
-> Flag [PetaFLOP/s],1.2682454068884504e-05,9.573679261702064e-06,5.412233215724258e-06,8.616311335531858e-05,1.9503682568245146e-05,3.900736513649029e-05,0.00011906913074593369,0.00011906913074593369,1.2682454068884504e-05,9.573679261702064e-06,5.412233215724258e-06,5.74435858677922e-05,1.9503682568245146e-05,3.900736513649029e-05,0.00011906913074593369,0.00011906913074593369,1.2682454068884504e-05,9.573679261702064e-06,5.412233215724258e-06,5.74435858677922e-05,1.9503682568245146e-05,3.900736513649029e-05,0.00011906913074593369,0.00011906913074593369,6.3576522252743226e-06,2.9408738937495764e-06,1.6582520495914527e-06,,6.3576522252743226e-06,2.9408738937495764e-06,1.6582520495914527e-06,,6.343536587151414e-06,5.952273922934999e-06,3.7998982540532124e-06,5.3570465306414984e-05,1.3698411917385345e-05,1.3698411917385345e-05,2.739682383477069e-05,0.00010279730891498979,0.00010279730891498979
-> Degrid [PetaFLOP/s],,7.490163538117443e-05,4.792834955398081e-06,0.0007153541282735454,0.0002927128002768075,0.0002117641976153166,0.00061191876005911,,,7.490163538117443e-05,4.792834955398081e-06,0.00031793516811759687,0.0002927128002768075,0.0002117641976153166,0.00061191876005911,,,7.490163538117443e-05,4.792834955398081e-06,0.00031793516811759687,0.0002927128002768075,0.0002117641976153166,0.00061191876005911,,,2.064779515533466e-05,1.3471095912131293e-06,,,2.064779515533466e-05,1.3471095912131293e-06,,,4.9133645233483246e-05,3.319445026698303e-06,0.0004816940657177098,0.00019029581779761383,3.803525490302488e-05,0.00012485057828253346,0.0027649492418311797,
-> Image Spectral Fitting [PetaFLOP/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0594514934111882e-07,,,
-> Visibility Weighting [PetaFLOP/s],,3.187293560269612e-07,1.0553860021499285e-07,2.3192662351976005e-06,2.3561802428419757e-07,2.907390375563841e-07,8.989469394589305e-07,,,3.187293560269612e-07,1.0553860021499285e-07,1.0307849934211556e-06,2.3561802428419757e-07,2.907390375563841e-07,8.989469394589305e-07,,,3.187293560269612e-07,1.0553860021499285e-07,1.0307849934211556e-06,2.3561802428419757e-07,2.907390375563841e-07,8.989469394589305e-07,,,9.778990551477262e-08,3.2335921008852755e-08,,,9.778990551477262e-08,3.2335921008852755e-08,,,2.2382142398603135e-07,7.409804957570027e-08,1.5658277446641312e-06,1.6546043208491125e-07,1.6546043208491125e-07,2.0419266183329177e-07,1.1944419539576258e-06,
-> Subtract Image Component [PetaFLOP/s],,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,,,,,,,,,0.00019582977166666667,1.1967374935185184e-05,1.1967374935185184e-05,0.0017096249907407406,0.22408396678637038,
-> Demix [PetaFLOP/s],0.0007413299164101177,,,,,,,,0.0007413299164101177,,,,,,,,0.0007413299164101177,,,,,,,,0.00037162447295006895,,,,0.00037162447295006895,,,,0.000370799875960443,,,,,,,,
-> FFT [PetaFLOP/s],,6.569899738932168e-05,0.00030106872467456155,0.0009385951552507214,0.0002833387472133261,0.0021633224496779104,0.006922446113015995,,,6.569899738932168e-05,0.00030106872467456155,0.000417153402341927,0.0002833387472133261,0.0021633224496779104,0.006922446113015995,,,6.569899738932168e-05,0.00030106872467456155,0.000417153402341927,0.0002833387472133261,0.0021633224496779104,0.006922446113015995,,,1.3916179420071508e-05,0.0001521913729502969,,,1.3916179420071508e-05,0.0001521913729502969,,,3.550483265155873e-05,0.0001507665367994374,0.0006558342145382797,0.00015337317762666316,3.072284171374211e-05,0.0011580591022324793,0.042417535686359996,
-> Grid [PetaFLOP/s],,7.490163538117443e-05,4.792834955398081e-06,0.0007153541282735454,0.0002927128002768075,0.0002117641976153166,0.00061191876005911,,,7.490163538117443e-05,4.792834955398081e-06,0.00031793516811759687,0.0002927128002768075,0.0002117641976153166,0.00061191876005911,,,7.490163538117443e-05,4.792834955398081e-06,0.00031793516811759687,0.0002927128002768075,0.0002117641976153166,0.00061191876005911,,,2.064779515533466e-05,1.3471095912131293e-06,,,2.064779515533466e-05,1.3471095912131293e-06,,,4.9133645233483246e-05,3.319445026698303e-06,0.0004816940657177098,0.00019029581779761383,3.803525490302488e-05,0.00012485057828253346,0.0027649492418311797,
-> Gridding Kernel Update [PetaFLOP/s],,0.0003113288206427218,7.82772571465716e-06,0.0030290873830468293,0.00024335810617143378,0.0008789462169232098,0.002182307235133844,,,0.0003113288206427218,7.82772571465716e-06,0.0013462610591110826,0.00024335810617143378,0.0008789462169232098,0.002182307235133844,,,0.0003113288206427218,7.82772571465716e-06,0.0013462610591110826,0.00024335810617143378,0.0008789462169232098,0.002182307235133844,,,8.368636871117783e-05,2.1762157653663442e-06,,,8.368636871117783e-05,2.1762157653663442e-06,,,0.00020094112593570083,5.409599207021054e-06,0.001954793543736995,0.00015531382685228404,0.00015519282262969973,0.0004924292469103821,0.01402495908266748,
-> Correct [PetaFLOP/s],,3.294169208327592e-05,4.6556844866445235e-06,0.0002964752287494832,6.710944539611234e-05,0.00013421889079222467,0.0004097002348247181,0.0004097002348247181,,3.294169208327592e-05,4.6556844866445235e-06,0.00019765534922251075,6.710944539611234e-05,0.00013421889079222467,0.0004097002348247181,0.0004097002348247181,,3.294169208327592e-05,4.6556844866445235e-06,0.00019765534922251075,6.710944539611234e-05,0.00013421889079222467,0.0004097002348247181,0.0004097002348247181,,1.0119135978493166e-05,1.4264533759926474e-06,,,1.0119135978493166e-05,1.4264533759926474e-06,,,2.0480942530529024e-05,3.2687296809059892e-06,0.00018432848277476124,4.7134320575949575e-05,4.7134320575949575e-05,9.426864115189915e-05,0.00035371117046018,0.00035371117046018
-> IFFT [PetaFLOP/s],,0.00032849498694660845,0.00030106872467456155,0.004692975776253606,0.0002833387472133261,0.0008653289798711642,0.0009229928150687994,,,0.00032849498694660845,0.00030106872467456155,0.0020857670117096347,0.0002833387472133261,0.0008653289798711642,0.0009229928150687994,,,0.00032849498694660845,0.00030106872467456155,0.0020857670117096347,0.0002833387472133261,0.0008653289798711642,0.0009229928150687994,,,6.958089710035755e-05,0.0001521913729502969,,,6.958089710035755e-05,0.0001521913729502969,,,0.00017752416325779368,0.0001507665367994374,0.003279171072691398,0.00015337317762666316,0.00015361420856871053,0.00046322364089299175,0.0001294480459178467,
-> Identify Component [PetaFLOP/s],,,,0.0030218151892622697,9.239378184087745e-05,0.0010309161292275995,0.003092748387682799,,,,,0.0013430289730054531,9.239378184087745e-05,0.0010309161292275995,0.003092748387682799,,,,,0.0013430289730054531,9.239378184087745e-05,0.0010309161292275995,0.003092748387682799,,,,,,,,,,,,,0.0012241940304495882,5.389643568969497e-05,5.389643568969497e-05,0.00042955150965748854,0.056302175473826335,
-> Average [PetaFLOP/s],3.649627070182591e-07,,,,,,,,3.649627070182591e-07,,,,,,,,3.649627070182591e-07,,,,,,,,1.8295402087120351e-07,,,,1.8295402087120351e-07,,,,1.825478154575946e-07,,,,,,,,
-> Phase Rotation Predict [PetaFLOP/s],,7.782474754673935e-05,0.0,0.00031129899018695744,8.808114708239745e-05,0.0,0.0,,,7.782474754673935e-05,0.0,9.2239162970505e-05,8.808114708239745e-05,0.0,0.0,,,7.782474754673935e-05,0.0,9.2239162970505e-05,8.808114708239745e-05,0.0,0.0,,,2.3906458749190105e-05,0.0,,,2.3906458749190105e-05,0.0,,,4.838622672837483e-05,0.0,0.00013440618535659674,6.186379575593382e-05,1.2372759151186764e-05,0.0,0.0,
-> Receive [PetaFLOP/s],1.8429241484103157e-07,,,,,,,,1.8429241484103157e-07,,,,,,,,1.8429241484103157e-07,,,,,,,,9.238488662772803e-08,,,,9.238488662772803e-08,,,,9.217976820013008e-08,,,,,,,,
-> Solve [PetaFLOP/s],,1.38829914346983e-06,,0.00017601670444413825,,,,,,1.38829914346983e-06,,0.0001174567758355619,,,,,,1.38829914346983e-06,,0.0001174567758355619,,,,,,4.2949498577054857e-07,,,,4.2949498577054857e-07,,,,8.612369254387095e-07,,0.00010945844805615482,,,,,
-> Degridding Kernel Update [PetaFLOP/s],,0.0003113288206427218,7.82772571465716e-06,0.0030290873830468293,0.00024335810617143378,0.0008789462169232098,0.002182307235133844,,,0.0003113288206427218,7.82772571465716e-06,0.0013462610591110826,0.00024335810617143378,0.0008789462169232098,0.002182307235133844,,,0.0003113288206427218,7.82772571465716e-06,0.0013462610591110826,0.00024335810617143378,0.0008789462169232098,0.002182307235133844,,,8.368636871117783e-05,2.1762157653663442e-06,,,8.368636871117783e-05,2.1762157653663442e-06,,,0.00020094112593570083,5.409599207021054e-06,0.001954793543736995,0.00015531382685228404,0.00015519282262969973,0.0004924292469103821,0.01402495908266748,
-> Phase Rotation [PetaFLOP/s],,7.782474754673935e-05,0.0,0.00031129899018695744,1.7616229416479485e-05,0.0,0.0,,,7.782474754673935e-05,0.0,9.2239162970505e-05,1.7616229416479485e-05,0.0,0.0,,,7.782474754673935e-05,0.0,9.2239162970505e-05,1.7616229416479485e-05,0.0,0.0,,,2.3906458749190105e-05,0.0,,,2.3906458749190105e-05,0.0,,,4.838622672837483e-05,0.0,0.00013440618535659674,1.2372759151186764e-05,1.2372759151186764e-05,0.0,0.0,
-> Reprojection [PetaFLOP/s],,2.3550360654392903e-05,,0.00021195324588953613,8.883880905292247e-05,0.00030846808698931414,0.0009254042609679425,,,2.3550360654392903e-05,,9.420144261757161e-05,8.883880905292247e-05,0.00030846808698931414,0.0009254042609679425,,,2.3550360654392903e-05,,9.420144261757161e-05,8.883880905292247e-05,0.00030846808698931414,0.0009254042609679425,,,1.1897656524466529e-05,,,,1.1897656524466529e-05,,,,1.1792344362127252e-05,,0.00010613109925914525,4.4484152257681665e-05,1.1121038064420417e-06,0.0001544588620058391,0.020245231960829342,
-> Source Find [PetaFLOP/s],,,,3e-12,,,,,,,,3e-12,,,,,,,,3e-12,,,,,,,,,,,,,,,,2.5e-12,,,,,
-> Reprojection Predict [PetaFLOP/s],,0.0001177518032719645,,0.0010597662294476804,8.883880905292247e-05,0.00012338723479572567,0.00012338723479572567,,,0.0001177518032719645,,0.000471007213087858,8.883880905292247e-05,0.00012338723479572567,0.00012338723479572567,,,0.0001177518032719645,,0.000471007213087858,8.883880905292247e-05,0.00012338723479572567,0.00012338723479572567,,,5.948828262233265e-05,,,,5.948828262233265e-05,,,,5.896172181063625e-05,,0.0005306554962957263,4.4484152257681665e-05,1.1121038064420417e-06,6.178354480233565e-05,6.178354480233565e-05,
-> DFT [Tera/s],,0.0004117711510409489,0.00023278422433222618,0.0037059403593685406,0.000838868067451404,0.001677736134902808,0.005121252935308976,,,0.0004117711510409489,0.00023278422433222618,0.0024706918652813844,0.000838868067451404,0.001677736134902808,0.005121252935308976,,,0.0004117711510409489,0.00023278422433222618,0.0024706918652813844,0.000838868067451404,0.001677736134902808,0.005121252935308976,,,0.00012648919973116458,7.132266879963237e-05,,,0.00012648919973116458,7.132266879963237e-05,,,0.0002560117816316128,0.00016343648404529943,0.002304106034684515,0.0005891790071993697,0.0005891790071993697,0.0011783580143987394,0.004421389630752249,
-> Subtract Visibility [Tera/s],,0.0004117711510409489,0.00023278422433222618,0.0037059403593685406,0.000838868067451404,0.001677736134902808,0.005121252935308976,,,0.0004117711510409489,0.00023278422433222618,0.0024706918652813844,0.000838868067451404,0.001677736134902808,0.005121252935308976,,,0.0004117711510409489,0.00023278422433222618,0.0024706918652813844,0.000838868067451404,0.001677736134902808,0.005121252935308976,,,0.00012648919973116458,7.132266879963237e-05,,,0.00012648919973116458,7.132266879963237e-05,,,0.0002560117816316128,0.00016343648404529943,0.002304106034684515,0.0005891790071993697,0.0005891790071993697,0.0011783580143987394,0.004421389630752249,
-> Flag [Tera/s],0.0005474440605273887,0.0004117711510409489,0.00023278422433222623,0.0037059403593685406,0.000838868067451404,0.001677736134902808,0.005121252935308977,0.005121252935308977,0.0005474440605273887,0.0004117711510409489,0.00023278422433222623,0.0024706918652813844,0.000838868067451404,0.001677736134902808,0.005121252935308977,0.005121252935308977,0.0005474440605273887,0.0004117711510409489,0.00023278422433222623,0.0024706918652813844,0.000838868067451404,0.001677736134902808,0.005121252935308977,0.005121252935308977,0.00027443103130680524,0.00012648919973116458,7.132266879963237e-05,,0.00027443103130680524,0.00012648919973116458,7.132266879963237e-05,,0.00027382172318639195,0.0002560117816316128,0.00016343648404529946,0.002304106034684515,0.0005891790071993697,0.0005891790071993697,0.0011783580143987394,0.004421389630752249,0.004421389630752249
-> Degrid [Tera/s],,0.00023904701702022092,7.915395016124463e-05,0.0017394496763982004,0.000883567591065741,0.00021805427816728806,0.0006742102045941979,,,0.00023904701702022092,7.915395016124463e-05,0.0007730887450658668,0.000883567591065741,0.00021805427816728806,0.0006742102045941979,,,0.00023904701702022092,7.915395016124463e-05,0.0007730887450658668,0.000883567591065741,0.00021805427816728806,0.0006742102045941979,,,7.334242913607947e-05,2.425194075663957e-05,,,7.334242913607947e-05,2.425194075663957e-05,,,0.00016786606798952354,5.5573537181775195e-05,0.0011743708084980984,0.0006204766203184172,0.00012409532406368342,0.00015314449637496882,0.0008958314654682196,
-> Image Spectral Fitting [Tera/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4324191556853137e-06,,,
-> Visibility Weighting [Tera/s],,0.000286760005248835,1.76635771825152e-05,0.0012397803882332522,0.00018114583677021997,6.119152508918163e-05,8.748354154963081e-05,,,0.000286760005248835,1.76635771825152e-05,0.0005510135058814454,0.00018114583677021997,6.119152508918163e-05,8.748354154963081e-05,,,0.000286760005248835,1.76635771825152e-05,0.0005510135058814454,0.00018114583677021997,6.119152508918163e-05,8.748354154963081e-05,,,0.00014345507081614157,8.8317885912576e-06,,,0.00014345507081614157,8.8317885912576e-06,,,0.00014339055799313991,8.8317885912576e-06,0.0004587069391418537,9.058044397206947e-05,9.058044397206947e-05,3.060237571591913e-05,4.3741770774815406e-05,
-> Subtract Image Component [Tera/s],,,,0.00017662770490794677,2.961293635097416e-05,0.0020564539132620946,0.006169361739786283,,,,,7.850120218130966e-05,2.961293635097416e-05,0.0020564539132620946,0.006169361739786283,,,,,7.850120218130966e-05,2.961293635097416e-05,0.0020564539132620946,0.006169361739786283,,,,,,,,,,,,,0.00010318301316861345,1.729939254465398e-05,1.729939254465398e-05,0.0008581047889213283,0.11247351089349636,
-> Demix [Tera/s],0.0005474440605273887,,,,,,,,0.0005474440605273887,,,,,,,,0.0005474440605273887,,,,,,,,0.00027443103130680524,,,,0.00027443103130680524,,,,0.00027382172318639195,,,,,,,,
-> FFT [Tera/s],,0.0037680577047028646,0.038766025768548,0.03391251934232578,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,0.038766025768548,0.015072230818811455,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,0.038766025768548,0.015072230818811455,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0019036250439146444,0.019584619793360535,,,0.0019036250439146444,0.019584619793360535,,,0.00188677509794036,0.019411266439715625,0.016980975881463245,0.007117464361229066,0.001423492872245813,0.024713417920934257,3.239237113732695,
-> Grid [Tera/s],,0.3108471226251892,17.250182455056517,4.194414577345427,1.3027069721280091,0.9039515293180933,1.7876406598463854,,,0.3108471226251892,17.250182455056517,1.8641842565979667,1.3027069721280091,0.9039515293180933,1.7876406598463854,,,0.3108471226251892,17.250182455056517,1.8641842565979667,1.3027069721280091,0.9039515293180933,1.7876406598463854,,,0.09623045414537808,5.340238909281612,,,0.09623045414537808,5.340238909281612,,,0.2185619673067906,12.128905634923232,3.538430810206662,0.9159557839275172,0.1831911567855035,0.6355841974076542,3.239942922481611,
-> Gridding Kernel Update [Tera/s],,3.6742857753944196,0.004631324331491459,51.39499109433809,2.960359135340369,22.002312473276874,37.27402412080481,,,3.6742857753944196,0.004631324331491459,22.8422182633438,2.960359135340369,22.002312473276874,37.27402412080481,,,3.6742857753944196,0.004631324331491459,22.8422182633438,2.960359135340369,22.002312473276874,37.27402412080481,,,0.5017042021184052,0.000151201332072073,,,0.5017042021184052,0.000151201332072073,,,1.7649993092923015,0.0026305485255707535,27.518738203106423,1.4246384658467917,1.4203330695312244,10.444372097121791,362.16039508774463,
-> Correct [Tera/s],,0.0004117711510409489,0.00023278422433222623,0.0037059403593685406,0.000838868067451404,0.001677736134902808,0.005121252935308977,0.005121252935308977,,0.0004117711510409489,0.00023278422433222623,0.0024706918652813844,0.000838868067451404,0.001677736134902808,0.005121252935308977,0.005121252935308977,,0.0004117711510409489,0.00023278422433222623,0.0024706918652813844,0.000838868067451404,0.001677736134902808,0.005121252935308977,0.005121252935308977,,0.00012648919973116458,7.132266879963237e-05,,,0.00012648919973116458,7.132266879963237e-05,,,0.0002560117816316128,0.00016343648404529946,0.002304106034684515,0.0005891790071993697,0.0005891790071993697,0.0011783580143987394,0.004421389630752249,0.004421389630752249
-> IFFT [Tera/s],,0.01885170009984165,0.038780114134384217,0.1696310661695929,0.014221958049677514,0.01974626234576606,0.01974626234576606,,,0.01885170009984165,0.038780114134384217,0.0753915849642635,0.014221958049677514,0.01974626234576606,0.01974626234576606,,,0.01885170009984165,0.038780114134384217,0.0753915849642635,0.014221958049677514,0.01974626234576606,0.01974626234576606,,,0.009523860604543632,0.019591700515546234,,,0.009523860604543632,0.019591700515546234,,,0.00943958543485849,0.019418315754723886,0.08493342913309966,0.00712134148448361,0.00712134148448361,0.009887521125737339,0.009887521125737339,
-> Identify Component [Tera/s],,,,2.88e-08,8.8e-10,9.777777777777777e-09,2.933333333333333e-08,,,,,1.28e-08,8.8e-10,9.777777777777777e-09,2.933333333333333e-08,,,,,1.28e-08,8.8e-10,9.777777777777777e-09,2.933333333333333e-08,,,,,,,,,,,,,1.1666666666666669e-08,5.133333333333332e-10,5.133333333333332e-10,4.074074074074074e-09,5.33997037037037e-07,
-> Average [Tera/s],0.0005118371458931289,,,,,,,,0.0005118371458931289,,,,,,,,0.0005118371458931289,,,,,,,,0.0002565814590686489,,,,0.0002565814590686489,,,,0.0002560117816316128,,,,,,,,
-> Phase Rotation Predict [Tera/s],,0.03335346323431687,0.0,0.13341385293726746,0.03774906303531319,0.0,0.0,,,0.03335346323431687,0.0,0.03953106984450215,0.03774906303531319,0.0,0.0,,,0.03335346323431687,0.0,0.03953106984450215,0.03774906303531319,0.0,0.0,,,0.01024562517822433,0.0,,,0.01024562517822433,0.0,,,0.020736954312160636,0.0,0.05760265086711288,0.02651305532397164,0.005302611064794327,0.0,0.0,
-> Receive [Tera/s],0.0005474440605273887,,,,,,,,0.0005474440605273887,,,,,,,,0.0005474440605273887,,,,,,,,0.00027443103130680524,,,,0.00027443103130680524,,,,0.00027382172318639195,,,,,,,,
-> Solve [Tera/s],,1.6384e-08,,3.4133333333333337e-07,,,,,,1.6384e-08,,3.4133333333333337e-07,,,,,,1.6384e-08,,3.4133333333333337e-07,,,,,,8.192e-09,,,,8.192e-09,,,,8.192e-09,,2.362026666666667e-07,,,,,
-> Degridding Kernel Update [Tera/s],,3.6742857753944196,0.004631324331491459,51.39499109433809,2.960359135340369,22.002312473276874,37.27402412080481,,,3.6742857753944196,0.004631324331491459,22.8422182633438,2.960359135340369,22.002312473276874,37.27402412080481,,,3.6742857753944196,0.004631324331491459,22.8422182633438,2.960359135340369,22.002312473276874,37.27402412080481,,,0.5017042021184052,0.000151201332072073,,,0.5017042021184052,0.000151201332072073,,,1.7649993092923015,0.0026305485255707535,27.518738203106423,1.4246384658467917,1.4203330695312244,10.444372097121791,362.16039508774463,
-> Phase Rotation [Tera/s],,0.00023904701702022092,0.0,0.0017394496763982004,0.00017671351821314817,0.0,0.0,,,0.00023904701702022092,0.0,0.0007730887450658668,0.00017671351821314817,0.0,0.0,,,0.00023904701702022092,0.0,0.0007730887450658668,0.00017671351821314817,0.0,0.0,,,7.334242913607947e-05,0.0,,,7.334242913607947e-05,0.0,,,0.00016786606798952354,0.0,0.0011743708084980984,0.00012409532406368342,0.00012409532406368342,0.0,0.0,
-> Reprojection [Tera/s],,0.0037680577047028646,,0.03391251934232578,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,,0.015072230818811455,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,,0.015072230818811455,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0019036250439146444,,,,0.0019036250439146444,,,,0.00188677509794036,,0.016980975881463245,0.007117464361229066,0.00017793660903072663,0.024713417920934257,3.239237113732695,
-> Source Find [Tera/s],,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,,,,,,,,,1.44e-08,,,,,
-> Reprojection Predict [Tera/s],,0.018840288523514326,,0.1695625967116289,0.014214209448467595,0.019741957567316105,0.019741957567316105,,,0.018840288523514326,,0.07536115409405728,0.014214209448467595,0.019741957567316105,0.019741957567316105,,,0.018840288523514326,,0.07536115409405728,0.014214209448467595,0.019741957567316105,0.019741957567316105,,,0.009518125219573221,,,,0.009518125219573221,,,,0.009433875489701801,,0.08490487940731621,0.007117464361229066,0.00017793660903072663,0.009885367168373703,0.009885367168373703,
Total visibilities [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
