,hpso01 (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (ICAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (DPrepA) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (DPrepB) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (DPrepC) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (DPrepD) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (ICAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (DPrepA) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (DPrepB) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (DPrepC) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (DPrepD) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (ICAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (DPrepA) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (DPrepB) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (DPrepC) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (DPrepD) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso04a (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso04a (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso04a (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso04a (PSS) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso05a (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso05a (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso05a (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso05a (PST) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (ICAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepA) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepA_Image) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepB) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepC) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepD) [Nf_max=16384] [Na=32] [Bmax=16250.0]
Facet size [GB],(undefined),0.04906325136331855,0.060571915263356244,0.11039231556746673,0.16825532017598954,0.16825532017598954,0.16825532017598954,(undefined),(undefined),0.04906325136331855,0.060571915263356244,0.08722355797923295,0.16825532017598954,0.16825532017598954,0.16825532017598954,(undefined),(undefined),0.04906325136331855,0.060571915263356244,0.08722355797923295,0.16825532017598954,0.16825532017598954,0.16825532017598954,(undefined),(undefined),0.07138593914679917,0.061201936854251675,(undefined),(undefined),0.07138593914679917,0.061201936854251675,(undefined),(undefined),0.04913476817553021,0.06066020762411133,0.11055322839494298,0.16850057673364266,0.16850057673364266,0.16850057673364266,0.16850057673364266,(undefined)
Image size [GB],0.16825532017598957,1.226581284082964,0.06057191526335623,1.226581284082964,0.16825532017598957,0.16825532017598957,0.16825532017598957,0.16825532017598957,0.16825532017598957,1.226581284082964,0.06057191526335623,0.5451472373702061,0.16825532017598957,0.16825532017598957,0.16825532017598957,0.16825532017598957,0.16825532017598957,1.226581284082964,0.06057191526335623,0.5451472373702061,0.16825532017598957,0.16825532017598957,0.16825532017598957,0.16825532017598957,0.17000538015069902,1.2393392212985963,0.06120193685425166,(undefined),0.17000538015069902,1.2393392212985963,0.06120193685425166,(undefined),0.16850057673364266,1.2283692043882546,0.060660207624111354,1.2283692043882546,0.16850057673364266,0.16850057673364266,0.16850057673364266,0.16850057673364266,0.16850057673364266
Image cube size [GB],88214.24530442922,392.50601090654845,9.691506442136998,392.50601090654845,26.920851228158334,673.0212807039583,2019.0638421118747,11026.780663053652,88214.24530442922,392.50601090654845,9.691506442136998,174.44711595846593,26.920851228158334,673.0212807039583,2019.0638421118747,11026.780663053652,88214.24530442922,392.50601090654845,9.691506442136998,174.44711595846593,26.920851228158334,673.0212807039583,2019.0638421118747,11026.780663053652,44565.890374224844,198.29427540777542,4.896154948340133,(undefined),44565.890374224844,198.29427540777542,4.896154948340133,(undefined),44171.41518726402,196.53907270212073,4.852816609928908,196.53907270212073,13.480046138691414,13.480046138691414,337.00115346728535,44171.41518726402,11042.853796816005
Calibration output [GB],0.0,0.147456,0.0,0.7424,0.0,0.0,0.0,0.0,0.0,0.147456,0.0,0.7424,0.0,0.0,0.0,0.0,0.0,0.147456,0.0,0.7424,0.0,0.0,0.0,0.0,0.0,0.0196608,0.0,(undefined),0.0,0.0196608,0.0,(undefined),0.0,0.1769472,0.0,1.2447744,0.0,0.0,0.0,0.0,0.0
Calibration process interval [s],600,10,600,600,600,600,600,600,600,10,600,600,600,600,600,600,600,10,600,600,600,600,600,600,600,10,600,600,600,10,600,600,600,10,600,600,600,600,600,600,600
Calibration process in [MB],0.0,0.2824657725001728,0.0,88.27055390630399,0.0,0.0,0.0,0.0,0.0,0.2824657725001728,0.0,88.27055390630399,0.0,0.0,0.0,0.0,0.0,0.2824657725001728,0.0,88.27055390630399,0.0,0.0,0.0,0.0,0.0,0.470776287500288,0.0,(undefined),0.0,0.470776287500288,0.0,(undefined),0.0,0.201761266071552,0.0,87.26174757594625,0.0,0.0,0.0,0.0,0.0
Calibration process out [MB],0.0,0.016384,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.016384,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.016384,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.027306666666666667,0.0,(undefined),0.0,0.027306666666666667,0.0,(undefined),0.0,0.011702857142857143,0.0,5.061485714285714,0.0,0.0,0.0,0.0,0.0
Cleaning memory [PetaBytes],(undefined),(undefined),(undefined),0.000574040040950827,5.468297905719661e-05,0.005468297905719661,0.016404893717158982,(undefined),(undefined),(undefined),(undefined),0.00025512890708925644,5.468297905719661e-05,0.005468297905719661,0.016404893717158982,(undefined),(undefined),(undefined),(undefined),0.00025512890708925644,5.468297905719661e-05,0.005468297905719661,0.016404893717158982,(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),0.0008048275027151848,7.666776241380742e-05,7.666776241380742e-05,0.0054762687438433865,0.7177854967930404,(undefined)
Working (cache) memory [TeraBytes],(undefined),0.0008830849951880936,2.651535016534508e-07,0.0007604242984199015,7.183772179499547e-05,0.00022954984041679478,0.0001413816357345496,(undefined),(undefined),0.0008830849951880936,2.651535016534508e-07,0.00031030631006624367,7.183772179499547e-05,0.00022954984041679478,0.0001413816357345496,(undefined),(undefined),0.0008830849951880936,2.651535016534508e-07,0.00031030631006624367,7.183772179499547e-05,0.00022954984041679478,0.0001413816357345496,(undefined),(undefined),0.00028043959285039497,9.14899155365896e-09,(undefined),(undefined),0.00028043959285039497,9.14899155365896e-09,(undefined),(undefined),0.00042566534738783197,1.519138264253299e-07,0.0003676845474052363,3.4603332518770826e-05,3.421645796050621e-05,0.00011185532148684719,0.0010526940239657424,(undefined)
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Input Buffer Size [PetaBytes],0.0040037146664668385,0.0040037146664668385,0.005659393950723185,0.0040037146664668385,0.0020018573332334193,0.0040037146664668385,0.00778182254028491,0.00778182254028491,0.0040037146664668385,0.0040037146664668385,0.005659393950723185,0.0040037146664668385,0.0020018573332334193,0.0040037146664668385,0.00778182254028491,0.00778182254028491,0.0040037146664668385,0.0040037146664668385,0.005659393950723185,0.0040037146664668385,0.0020018573332334193,0.0040037146664668385,0.00778182254028491,0.00778182254028491,0.0002676056786315141,0.0002676056786315141,0.0003772929300482123,0.002102152,0.0002676056786315141,0.0002676056786315141,0.0003772929300482123,0.00077309411328,0.002403103721090566,0.002403103721090566,0.0033956363704339106,0.002403103721090566,0.001201551860545283,0.001201551860545283,0.002403103721090566,0.004670794065334274,0.004670794065334274
Total buffer ingest rate [TeraBytes/s],0.00022242859258149106,0.00022242859258149106,0.00031441077504017694,0.00022242859258149106,0.00011121429629074553,0.00022242859258149106,0.0004323234744602728,0.0004323234744602728,0.00022242859258149106,0.00022242859258149106,0.00031441077504017694,0.00022242859258149106,0.00011121429629074553,0.00022242859258149106,0.0004323234744602728,0.0004323234744602728,0.00022242859258149106,0.00022242859258149106,0.00031441077504017694,0.00022242859258149106,0.00011121429629074553,0.00022242859258149106,0.0004323234744602728,0.0004323234744602728,0.00011150236609646421,0.00011150236609646421,0.00015720538752008847,(undefined),0.00011150236609646421,0.00011150236609646421,0.00015720538752008847,(undefined),0.00011125480190234101,0.00011125480190234101,0.00015720538752008847,0.00011125480190234101,5.562740095117051e-05,5.562740095117051e-05,0.00011125480190234101,0.0002162404659876979,0.0002162404659876979
Output size [TB],0.0,0.0,0.0,0.0,0.005936047695808911,0.2968023847904456,0.8904071543713367,0.5784899020803539,0.0,0.0,0.0,0.0,0.005936047695808911,0.2968023847904456,0.8904071543713367,0.5784899020803539,0.0,0.0,0.0,0.0,0.005936047695808911,0.2968023847904456,0.8904071543713367,0.5784899020803539,0.0,0.0,0.0,0.2147152,0.0,0.0,0.0,0.77309411328,0.0,0.0,0.0,0.0,0.004161290243014038,0.004161290243014038,0.14861750867907278,19.47959409758343,0.6941878824964246
Buffer Read Rate [TeraBytes/s],0.00020462513526436124,0.00016462884506788394,0.00016752705354321576,0.0008231442253394197,0.00018295363872578135,0.0003659072774515627,0.0013821258736054496,0.0023863186404054055,0.00020462513526436124,0.00016462884506788394,0.00016752705354321576,0.000548791670836879,0.00018295363872578135,0.0003659072774515627,0.0013821258736054496,0.0023863186404054055,0.00020462513526436124,0.00016462884506788394,0.00016752705354321576,0.000548791670836879,0.00018295363872578135,0.0003659072774515627,0.0013821258736054496,0.0023863186404054055,0.00010257757997738605,5.057121652188302e-05,5.13285397015013e-05,0.0008758966666666667,0.00010257757997738605,5.057121652188302e-05,5.13285397015013e-05,0.0003221225472,0.00010234983112495149,0.00011562707481237024,0.00011761979130738955,0.0005781353740618512,0.00012849748588813622,0.00012849748588813622,0.00025699497177627243,0.002387187766940528,0.002387187766940528
Facet visibility rate [TeraBytes/s],0.0,2.0667465464546734e-06,3.7162965802284645e-05,3.0133847458304806e-05,2.8304069559116197e-05,5.6608139118232394e-05,0.000185002449502357,(undefined),0.0,2.0667465464546734e-06,3.7162965802284645e-05,2.6788175070170222e-05,2.8304069559116197e-05,5.6608139118232394e-05,0.000185002449502357,(undefined),0.0,2.0667465464546734e-06,3.7162965802284645e-05,2.6788175070170222e-05,2.8304069559116197e-05,5.6608139118232394e-05,0.000185002449502357,(undefined),0.0,7.597239977400532e-07,1.1386339238340987e-05,(undefined),0.0,7.597239977400532e-07,1.1386339238340987e-05,(undefined),0.0,1.4510504457260882e-06,2.6091905147144646e-05,2.116057592377992e-05,1.9876398258649835e-05,1.9876398258649835e-05,3.975279651729967e-05,0.0004939275584658122,(undefined)
Image Write Rate [TeraBytes/s],0.0,0.0009420144261757162,0.009691506442137,0.008478129835581445,0.0024677446959145135,0.012338723479572567,0.037016170438717695,(undefined),0.0,0.0009420144261757162,0.009691506442137,0.0037680577047028638,0.0024677446959145135,0.012338723479572567,0.037016170438717695,(undefined),0.0,0.0009420144261757162,0.009691506442137,0.0037680577047028638,0.0024677446959145135,0.012338723479572567,0.037016170438717695,(undefined),0.0,0.0004759062609786611,0.004896154948340134,(undefined),0.0,0.0004759062609786611,0.004896154948340134,(undefined),0.0,0.00047169377448509,0.004852816609928906,0.004245243970365811,0.0012356708960467129,0.0002471341792093426,0.006178354480233564,0.8098092784331739,(undefined)
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOP/s],0.00030676653301567634,0.0006040997152360674,0.0005487485299647784,0.007681310203043123,0.0013240904678748894,0.006979223647589335,0.021280445457471542,0.00022585511632003657,0.00030676653301567634,0.0006040997152360674,0.0005487485299647784,0.004099796586041592,0.0013240904678748894,0.006979223647589335,0.021280445457471542,0.00022585511632003657,0.00030676653301567634,0.0006040997152360674,0.0005487485299647784,0.004099796586041592,0.0013240904678748894,0.006979223647589335,0.021280445457471542,0.00022585511632003657,0.00015378008383797878,0.00016960232327548213,0.00019564697108761112,0.00050088,0.00015378008383797878,0.00016960232327548213,0.00019564697108761112,2.755e-07,0.00015343906315271364,0.00038695154992954945,0.00035738833603185744,0.004681126788084772,0.0008632007122932672,0.0007369855243493634,0.003288090349487609,0.30654916413750677,0.00022593737552522534
-> DFT [PetaFLOP/s],,0.0001930841219037628,0.0003929665425907398,0.0017377570971338653,0.0007867796382561719,0.0007867796382561719,0.0029718690003473366,,,0.0001930841219037628,0.0003929665425907398,0.0011585656455908424,0.0007867796382561719,0.0007867796382561719,0.0029718690003473366,,,0.0001930841219037628,0.0003929665425907398,0.0011585656455908424,0.0007867796382561719,0.0007867796382561719,0.0029718690003473366,,,5.931219970416786e-05,0.00012040084485534915,,,5.931219970416786e-05,0.00012040084485534915,,,0.00013561263944505763,0.00027589957414481727,0.0012205137550055185,0.0005525946691633014,0.0005525946691633014,0.0005525946691633014,0.005132969042879052,
-> Subtract Visibility [PetaFLOP/s],,1.3719070422323659e-08,1.3960587795267977e-08,1.2347163380091293e-07,2.7951250360883264e-08,5.590250072176653e-08,2.1115811957861035e-07,,,1.3719070422323659e-08,1.3960587795267977e-08,8.231875062553184e-08,2.7951250360883264e-08,5.590250072176653e-08,2.1115811957861035e-07,,,1.3719070422323659e-08,1.3960587795267977e-08,8.231875062553184e-08,2.7951250360883264e-08,5.590250072176653e-08,2.1115811957861035e-07,,,4.214268043490251e-09,4.27737830845844e-09,,,4.214268043490251e-09,4.27737830845844e-09,,,9.63558956769752e-09,9.801649275615797e-09,8.672030610927768e-08,1.9631560344020806e-08,1.9631560344020806e-08,3.926312068804161e-08,3.6470924217146953e-07,
-> Flag [PetaFLOP/s],5.152929061471209e-06,1.9138103239141506e-06,1.9475019974398828e-06,1.722429291522735e-05,3.899199425343215e-06,7.79839885068643e-06,2.9456557681216145e-05,5.08584160236402e-05,5.152929061471209e-06,1.9138103239141506e-06,1.9475019974398828e-06,1.1483465712261695e-05,3.899199425343215e-06,7.79839885068643e-06,2.9456557681216145e-05,5.08584160236402e-05,5.152929061471209e-06,1.9138103239141506e-06,1.9475019974398828e-06,1.1483465712261695e-05,3.899199425343215e-06,7.79839885068643e-06,2.9456557681216145e-05,5.08584160236402e-05,2.5831381479014212e-06,5.8789039206689e-07,5.966942740299524e-07,,2.5831381479014212e-06,5.8789039206689e-07,5.966942740299524e-07,,2.577402910737567e-06,1.3441647446938038e-06,1.3673300739484033e-06,1.2097482702244233e-05,2.7386026679909027e-06,2.7386026679909027e-06,5.4772053359818054e-06,5.0876939282919996e-05,5.0876939282919996e-05
-> Degrid [PetaFLOP/s],,2.3546991145107364e-05,2.0328006748705114e-06,0.00019357754154624872,6.514343511154155e-05,4.0625682827264205e-05,0.0001109425320189299,,,2.3546991145107364e-05,2.0328006748705114e-06,8.81833564666624e-05,6.514343511154155e-05,4.0625682827264205e-05,0.0001109425320189299,,,2.3546991145107364e-05,2.0328006748705114e-06,8.81833564666624e-05,6.514343511154155e-05,4.0625682827264205e-05,0.0001109425320189299,,,5.918365143716522e-06,6.167464938842416e-07,,,5.918365143716522e-06,6.167464938842416e-07,,,1.549127243431115e-05,1.4249357157429404e-06,0.00012220604436320506,4.039124140379094e-05,8.049984305486707e-06,2.4640868280694402e-05,0.0006658260545465817,
-> Image Spectral Fitting [PetaFLOP/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1486287335279706e-08,,,
-> Visibility Weighting [PetaFLOP/s],,9.920383422982434e-08,4.9550621069712856e-08,6.428554124438361e-07,3.773875941215493e-08,7.547751882430985e-08,2.466699326698093e-07,,,9.920383422982434e-08,4.9550621069712856e-08,3.2145810084204266e-07,3.773875941215493e-08,7.547751882430985e-08,2.466699326698093e-07,,,9.920383422982434e-08,4.9550621069712856e-08,3.2145810084204266e-07,3.773875941215493e-08,7.547751882430985e-08,2.466699326698093e-07,,,2.5324133258001774e-08,1.5181785651121315e-08,,,2.5324133258001774e-08,1.5181785651121315e-08,,,6.965042139485224e-08,3.4789206862859534e-08,4.51425619707305e-07,2.6501864344866445e-08,2.6501864344866445e-08,5.300372868973289e-08,6.585700779544163e-07,
-> Subtract Image Component [PetaFLOP/s],,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,,,,,,,,,0.00019582977166666667,1.1967374935185184e-05,1.1967374935185184e-05,0.0017096249907407406,0.22408396678637038,
-> Demix [PetaFLOP/s],0.0003013902698309577,,,,,,,,0.0003013902698309577,,,,,,,,0.0003013902698309577,,,,,,,,0.00015108498938588483,,,,0.00015108498938588483,,,,0.00015074995250983808,,,,,,,,
-> FFT [PetaFLOP/s],,1.7874375620494376e-05,6.921007977320703e-05,0.00028417678764186587,0.00010772311711290162,0.0003224844222134249,0.0011981838417892048,,,1.7874375620494376e-05,6.921007977320703e-05,0.00011336239665497033,0.00010772311711290162,0.0003224844222134249,0.0011981838417892048,,,1.7874375620494376e-05,6.921007977320703e-05,0.00011336239665497033,0.00010772311711290162,0.0003224844222134249,0.0011981838417892048,,,4.231472369919876e-06,3.498778558927762e-05,,,4.231472369919876e-06,3.498778558927762e-05,,,9.659880715381904e-06,3.465868461414979e-05,0.00015334874428234388,5.822333752544735e-05,1.1702692111135057e-05,0.00017336860067346124,0.00846317806999563,
-> Grid [PetaFLOP/s],,2.3546991145107364e-05,2.0328006748705114e-06,0.00019357754154624872,6.514343511154155e-05,4.0625682827264205e-05,0.0001109425320189299,,,2.3546991145107364e-05,2.0328006748705114e-06,8.81833564666624e-05,6.514343511154155e-05,4.0625682827264205e-05,0.0001109425320189299,,,2.3546991145107364e-05,2.0328006748705114e-06,8.81833564666624e-05,6.514343511154155e-05,4.0625682827264205e-05,0.0001109425320189299,,,5.918365143716522e-06,6.167464938842416e-07,,,5.918365143716522e-06,6.167464938842416e-07,,,1.549127243431115e-05,1.4249357157429404e-06,0.00012220604436320506,4.039124140379094e-05,8.049984305486707e-06,2.4640868280694402e-05,0.0006658260545465817,
-> Gridding Kernel Update [PetaFLOP/s],,9.930949813605192e-05,4.804971368073251e-06,0.0008433676682029123,5.628166209613414e-05,0.00019341369349944448,0.00047240039044954546,,,9.930949813605192e-05,4.804971368073251e-06,0.0003781998365496113,5.628166209613414e-05,0.00019341369349944448,0.00047240039044954546,,,9.930949813605192e-05,4.804971368073251e-06,0.0003781998365496113,5.628166209613414e-05,0.00019341369349944448,0.00047240039044954546,,,2.476782975605274e-05,1.4538116154668418e-06,,,2.476782975605274e-05,1.4538116154668418e-06,,,6.437339031832149e-05,3.3667011920469137e-06,0.0005198462715013608,3.388227159670739e-05,3.373532229421892e-05,0.00011372698854170437,0.0030582841936102677,
-> Correct [PetaFLOP/s],,6.585153802715356e-06,1.675270535432157e-06,5.926638422443821e-05,1.3416600173223965e-05,2.683320034644793e-05,0.00010135589739773298,0.00017499670029639636,,6.585153802715356e-06,1.675270535432157e-06,3.951300030025529e-05,1.3416600173223965e-05,2.683320034644793e-05,0.00010135589739773298,0.00017499670029639636,,6.585153802715356e-06,1.675270535432157e-06,3.951300030025529e-05,1.3416600173223965e-05,2.683320034644793e-05,0.00010135589739773298,0.00017499670029639636,,2.0228486608753203e-06,5.132853970150128e-07,,,2.0228486608753203e-06,5.132853970150128e-07,,,4.625082992494809e-06,1.1761979130738954e-06,4.1625746932453275e-05,9.423148965129988e-06,9.423148965129988e-06,1.8846297930259977e-05,0.00017506043624230535,0.00017506043624230535
-> IFFT [PetaFLOP/s],,8.937187810247192e-05,6.921007977320703e-05,0.0014208839382093294,0.00010772311711290162,0.00012899376888536997,0.00015975784557189395,,,8.937187810247192e-05,6.921007977320703e-05,0.0005668119832748517,0.00010772311711290162,0.00012899376888536997,0.00015975784557189395,,,8.937187810247192e-05,6.921007977320703e-05,0.0005668119832748517,0.00010772311711290162,0.00012899376888536997,0.00015975784557189395,,,2.1157361849599384e-05,3.498778558927762e-05,,,2.1157361849599384e-05,3.498778558927762e-05,,,4.829940357690953e-05,3.465868461414979e-05,0.0007667437214117194,5.822333752544735e-05,5.8513460555675276e-05,6.934744026938449e-05,2.5827569793687837e-05,
-> Identify Component [PetaFLOP/s],,,,0.0013429431123155673,1.0270602781402334e-05,0.0010270602781402335,0.0030811808344207003,,,,,0.0007553924682513634,1.0270602781402334e-05,0.0010270602781402335,0.0030811808344207003,,,,,0.0007553924682513634,1.0270602781402334e-05,0.0010270602781402335,0.0030811808344207003,,,,,,,,,,,,,0.0007833835760498969,5.991195884495654e-06,5.991195884495654e-06,0.000427942563178261,0.05609128764090102,
-> Average [PetaFLOP/s],1.4828572838766072e-07,,,,,,,,1.4828572838766072e-07,,,,,,,,1.4828572838766072e-07,,,,,,,,7.433491073097613e-08,,,,7.433491073097613e-08,,,,7.416986793489401e-08,,,,,,,,
-> Phase Rotation Predict [PetaFLOP/s],,6.914411492851124e-06,0.0,2.76576459714045e-05,0.0,0.0,0.0,,,6.914411492851124e-06,0.0,1.0372162578817012e-05,0.0,0.0,0.0,,,6.914411492851124e-06,0.0,1.0372162578817012e-05,0.0,0.0,0.0,,,1.4749938152215878e-06,0.0,,,1.4749938152215878e-06,0.0,,,4.85633714211955e-06,0.0,1.94253485684782e-05,0.0,0.0,0.0,0.0,
-> Receive [PetaFLOP/s],7.504839485978139e-08,,,,,,,,7.504839485978139e-08,,,,,,,,7.504839485978139e-08,,,,,,,,3.762139346155121e-08,,,,3.762139346155121e-08,,,,3.7537864203113384e-08,,,,,,,,
-> Solve [PetaFLOP/s],,2.9011004844647325e-07,,3.5448500281148576e-05,,,,,,2.9011004844647325e-07,,2.374279128904017e-05,,,,,,2.9011004844647325e-07,,2.374279128904017e-05,,,,,,9.214968086980504e-08,,,,9.214968086980504e-08,,,,2.005761113539504e-07,,2.4893863853305647e-05,,,,,
-> Degridding Kernel Update [PetaFLOP/s],,9.930949813605192e-05,4.804971368073251e-06,0.0008433676682029123,5.628166209613414e-05,0.00019341369349944448,0.00047240039044954546,,,9.930949813605192e-05,4.804971368073251e-06,0.0003781998365496113,5.628166209613414e-05,0.00019341369349944448,0.00047240039044954546,,,9.930949813605192e-05,4.804971368073251e-06,0.0003781998365496113,5.628166209613414e-05,0.00019341369349944448,0.00047240039044954546,,,2.476782975605274e-05,1.4538116154668418e-06,,,2.476782975605274e-05,1.4538116154668418e-06,,,6.437339031832149e-05,3.3667011920469137e-06,0.0005198462715013608,3.388227159670739e-05,3.373532229421892e-05,0.00011372698854170437,0.0030582841936102677,
-> Phase Rotation [PetaFLOP/s],,6.914411492851124e-06,0.0,2.76576459714045e-05,0.0,0.0,0.0,,,6.914411492851124e-06,0.0,1.0372162578817012e-05,0.0,0.0,0.0,,,6.914411492851124e-06,0.0,1.0372162578817012e-05,0.0,0.0,0.0,,,1.4749938152215878e-06,0.0,,,1.4749938152215878e-06,0.0,,,4.85633714211955e-06,0.0,1.94253485684782e-05,0.0,0.0,0.0,0.0,
-> Reprojection [PetaFLOP/s],,5.887590163598226e-06,,5.298831147238403e-05,1.542340434946571e-05,7.711702174732853e-05,0.00023135106524198562,,,5.887590163598226e-06,,2.3550360654392903e-05,1.542340434946571e-05,7.711702174732853e-05,0.00023135106524198562,,,5.887590163598226e-06,,2.3550360654392903e-05,1.542340434946571e-05,7.711702174732853e-05,0.00023135106524198562,,,2.974414131116632e-06,,,,2.974414131116632e-06,,,,2.948086090531813e-06,,2.653277481478631e-05,7.722943100291956e-06,1.9307357750729888e-07,3.861471550145978e-05,0.0050613079902073355,
-> Source Find [PetaFLOP/s],,,,3e-12,,,,,,,,3e-12,,,,,,,,3e-12,,,,,,,,,,,,,,,,2.5e-12,,,,,
-> Reprojection Predict [PetaFLOP/s],,2.9437950817991127e-05,,0.0002649415573619201,1.542340434946571e-05,3.084680869893142e-05,3.084680869893142e-05,,,2.9437950817991127e-05,,0.0001177518032719645,1.542340434946571e-05,3.084680869893142e-05,3.084680869893142e-05,,,2.9437950817991127e-05,,0.0001177518032719645,1.542340434946571e-05,3.084680869893142e-05,3.084680869893142e-05,,,1.4872070655583163e-05,,,,1.4872070655583163e-05,,,,1.4740430452659063e-05,,0.00013266387407393157,7.722943100291956e-06,1.9307357750729888e-07,1.5445886200583913e-05,1.5445886200583913e-05,
-> DFT [Tera/s],,8.231442253394194e-05,8.376352677160786e-05,0.0007408298028054775,0.0001677075021652996,0.0003354150043305992,0.001266948717471662,,,8.231442253394194e-05,8.376352677160786e-05,0.000493912503753191,0.0001677075021652996,0.0003354150043305992,0.001266948717471662,,,8.231442253394194e-05,8.376352677160786e-05,0.000493912503753191,0.0001677075021652996,0.0003354150043305992,0.001266948717471662,,,2.528560826094151e-05,2.566426985075064e-05,,,2.528560826094151e-05,2.566426985075064e-05,,,5.781353740618512e-05,5.880989565369477e-05,0.0005203218366556661,0.00011778936206412485,0.00011778936206412485,0.0002355787241282497,0.002188255453028817,
-> Subtract Visibility [Tera/s],,8.231442253394194e-05,8.376352677160786e-05,0.0007408298028054775,0.0001677075021652996,0.0003354150043305992,0.001266948717471662,,,8.231442253394194e-05,8.376352677160786e-05,0.000493912503753191,0.0001677075021652996,0.0003354150043305992,0.001266948717471662,,,8.231442253394194e-05,8.376352677160786e-05,0.000493912503753191,0.0001677075021652996,0.0003354150043305992,0.001266948717471662,,,2.528560826094151e-05,2.566426985075064e-05,,,2.528560826094151e-05,2.566426985075064e-05,,,5.781353740618512e-05,5.880989565369477e-05,0.0005203218366556661,0.00011778936206412485,0.00011778936206412485,0.0002355787241282497,0.002188255453028817,
-> Flag [Tera/s],0.00022242859258149106,8.231442253394196e-05,8.376352677160786e-05,0.0007408298028054776,0.0001677075021652996,0.0003354150043305992,0.0012669487174716623,0.0021874587537049545,0.00022242859258149106,8.231442253394196e-05,8.376352677160786e-05,0.000493912503753191,0.0001677075021652996,0.0003354150043305992,0.0012669487174716623,0.0021874587537049545,0.00022242859258149106,8.231442253394196e-05,8.376352677160786e-05,0.000493912503753191,0.0001677075021652996,0.0003354150043305992,0.0012669487174716623,0.0021874587537049545,0.00011150236609646421,2.528560826094151e-05,2.566426985075064e-05,,0.00011150236609646421,2.528560826094151e-05,2.566426985075064e-05,,0.00011125480190234101,5.781353740618512e-05,5.880989565369477e-05,0.0005203218366556661,0.00011778936206412485,0.00011778936206412485,0.0002355787241282497,0.002188255453028817,0.002188255453028817
