,hpso01 (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso04a (PSS) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso05a (PST) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (ICAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepA) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepB) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepC) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepD) [Nf_max=16384] [Na=512] [Bmax=32500.0]
Delta W max0 [lambda],23.70821469784657,23.70821469784657,0.08631221653969713,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,0.08631221653969713,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,0.08631221653969713,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,23.70821469784657,62.234063581847245,62.234063581847245,0.22656956841670498,(undefined),62.234063581847245,62.234063581847245,0.22656956841670498,(undefined),25.930859825769687,25.930859825769687,0.09440398684029373,25.930859825769687,25.930859825769687,25.930859825769687,25.930859825769687,25.930859825769687,25.930859825769687
Delta W max1 [lambda],47.41642939569314,47.41642939569314,0.3452488661587885,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,0.3452488661587885,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,0.3452488661587885,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,47.41642939569314,124.46812716369449,124.46812716369449,0.9062782736668199,,124.46812716369449,124.46812716369449,0.9062782736668199,,51.861719651539374,51.861719651539374,0.37761594736117493,51.861719651539374,51.861719651539374,51.861719651539374,51.861719651539374,51.861719651539374,51.861719651539374
Delta W max2 [lambda],94.83285879138629,94.83285879138629,1.380995464635154,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,1.380995464635154,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,1.380995464635154,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,94.83285879138629,248.93625432738898,248.93625432738898,3.6251130946672796,,248.93625432738898,248.93625432738898,3.6251130946672796,,103.72343930307875,103.72343930307875,1.5104637894446997,103.72343930307875,103.72343930307875,103.72343930307875,103.72343930307875,103.72343930307875,103.72343930307875
Delta W max3 [lambda],189.66571758277257,189.66571758277257,5.523981858540616,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,5.523981858540616,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,5.523981858540616,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,189.66571758277257,497.87250865477796,497.87250865477796,14.500452378669118,,497.87250865477796,497.87250865477796,14.500452378669118,,207.4468786061575,207.4468786061575,6.041855157778799,207.4468786061575,207.4468786061575,207.4468786061575,207.4468786061575,207.4468786061575,207.4468786061575
Delta W stack [lambda],(undefined),1.2260495468691228,4.370272297985064,1.2260495468622687,2.657011334389291,4.235972103093722,4.0491966678447024,(undefined),(undefined),1.2260495468691228,4.370272297985064,1.6555970059165623,2.657011334389291,4.235972103093722,4.0491966678447024,(undefined),(undefined),1.2260495468691228,4.370272297985064,1.6555970059165623,2.657011334389291,4.235972103093722,4.0491966678447024,(undefined),(undefined),7.008856286049054,14.500448709580878,(undefined),(undefined),7.008856286049054,14.500448709580878,(undefined),(undefined),1.2535465073230871,4.42685241165819,1.2535465073220933,2.6806424215189453,2.8082754185344654,4.283302859967109,13.028258379968108,(undefined)
Delta W theory [lambda],(undefined),1.0,12.587303150687525,1.0,12.587303150687525,12.587303150687525,12.587303150687525,(undefined),(undefined),1.0,12.587303150687525,3.4612509132075626,12.587303150687525,12.587303150687525,12.587303150687525,(undefined),(undefined),1.0,12.587303150687525,3.4612509132075626,12.587303150687525,12.587303150687525,12.587303150687525,(undefined),(undefined),11.803825775723876,89.35330487828081,(undefined),(undefined),11.803825775723876,89.35330487828081,(undefined),(undefined),1.3581201072478302,15.152462172657435,1.3581201072478302,15.152462172657435,15.152462172657435,15.152462172657435,15.152462172657435,(undefined)
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],(undefined),6.025779402137427,0.18455205923435844,6.025779402112055,2.418874982338622,3.435052025524659,3.3204909566440586,(undefined),(undefined),6.025779402137427,0.18455205923435844,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,(undefined),(undefined),6.025779402137427,0.18455205923435844,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,(undefined),(undefined),5.255539666318021,0.08981558727294352,(undefined),(undefined),5.255539666318021,0.08981558727294352,(undefined),(undefined),5.356591474809521,0.17264561380323334,5.356591474806324,2.1292840830834274,2.2050436743140045,3.0287146339418345,6.996826784703526,(undefined)
W kernel support pred1 [uv-pixels],,6.025779402137427,0.5223241974335304,6.025779402112055,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,0.5223241974335304,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,0.5223241974335304,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,5.255539666318021,0.254136932091098,,,5.255539666318021,0.254136932091098,,,5.356591474809521,0.4886127695866622,5.356591474806324,2.1292840830834274,2.2050436743140045,3.0287146339418345,6.996826784703526,
W kernel support pred2 [uv-pixels],,6.025779402137427,1.4792330461194296,6.025779402112055,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,1.4792330461194296,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,1.4792330461194296,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,5.255539666318021,0.7193736457952092,,,5.255539666318021,0.7193736457952092,,,5.356591474809521,1.3836854797576588,5.356591474806324,2.1292840830834274,2.2050436743140045,3.0287146339418345,6.996826784703526,
W kernel support pred3 [uv-pixels],,6.025779402137427,3.5166577176784717,6.025779402112055,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,3.5166577176784717,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,3.5166577176784717,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,5.255539666318021,2.0378927259415156,,,5.255539666318021,2.0378927259415156,,,5.356591474809521,3.104737909677775,5.356591474806324,2.1292840830834274,2.2050436743140045,3.0287146339418345,6.996826784703526,
AW kernel support pred0 [uv-pixels],(undefined),10.83097490548398,9.001891993496013,10.830974905469862,9.319386040946242,9.633253989076643,9.593000583402203,(undefined),(undefined),10.83097490548398,9.001891993496013,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,(undefined),(undefined),10.83097490548398,9.001891993496013,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,(undefined),(undefined),10.422125367900836,9.000448146604544,(undefined),(undefined),10.422125367900836,9.000448146604544,(undefined),(undefined),10.473446053138481,9.001655764800468,10.473446053136847,9.248451259885215,9.266186788837802,9.495952418470377,11.399806360423174,(undefined)
AW kernel support pred1 [uv-pixels],,10.83097490548398,9.015144068023794,10.830974905469862,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.015144068023794,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.015144068023794,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.422125367900836,9.003587372833826,,,10.422125367900836,9.003587372833826,,,10.473446053138481,9.013253709876537,10.473446053136847,9.248451259885215,9.266186788837802,9.495952418470377,11.399806360423174,
AW kernel support pred2 [uv-pixels],,10.83097490548398,9.120752732353388,10.830974905469862,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.120752732353388,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.120752732353388,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.422125367900836,9.028704139701594,,,10.422125367900836,9.028704139701594,,,10.473446053138481,9.105744643184991,10.473446053136847,9.248451259885215,9.266186788837802,9.495952418470377,11.399806360423174,
AW kernel support pred3 [uv-pixels],,10.83097490548398,9.662653957547459,10.830974905469862,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.662653957547459,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.662653957547459,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.422125367900836,9.227838683161153,,,10.422125367900836,9.227838683161153,,,10.473446053138481,9.520472545403948,10.473446053136847,9.248451259885215,9.266186788837802,9.495952418470377,11.399806360423174,
W kernel support bw0 [uv-pixels],(undefined),6.025779402137427,0.18455205923435844,6.025779402112055,2.418874982338622,3.435052025524659,3.3204909566440586,(undefined),(undefined),6.025779402137427,0.18455205923435844,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,(undefined),(undefined),6.025779402137427,0.18455205923435844,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,(undefined),(undefined),5.255539666318021,0.08981558727294352,(undefined),(undefined),5.255539666318021,0.08981558727294352,(undefined),(undefined),5.356591474809521,0.17264561380323334,5.356591474806324,2.1292840830834274,2.2050436743140045,3.0287146339418345,6.996826784703526,(undefined)
W kernel support bw1 [uv-pixels],,6.025779402137427,0.5223241974335304,6.025779402112055,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,0.5223241974335304,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,0.5223241974335304,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,5.255539666318021,0.254136932091098,,,5.255539666318021,0.254136932091098,,,5.356591474809521,0.4886127695866622,5.356591474806324,2.1292840830834274,2.2050436743140045,3.0287146339418345,6.996826784703526,
W kernel support bw2 [uv-pixels],,6.025779402137427,1.4792330461194296,6.025779402112055,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,1.4792330461194296,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,1.4792330461194296,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,5.255539666318021,0.7193736457952092,,,5.255539666318021,0.7193736457952092,,,5.356591474809521,1.3836854797576588,5.356591474806324,2.1292840830834274,2.2050436743140045,3.0287146339418345,6.996826784703526,
W kernel support bw3 [uv-pixels],,6.025779402137427,3.5166577176784717,6.025779402112055,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,3.5166577176784717,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,6.025779402137427,3.5166577176784717,4.102833877296083,2.418874982338622,3.435052025524659,3.3204909566440586,,,5.255539666318021,2.0378927259415156,,,5.255539666318021,2.0378927259415156,,,5.356591474809521,3.104737909677775,5.356591474806324,2.1292840830834274,2.2050436743140045,3.0287146339418345,6.996826784703526,
AW kernel support bw0 [uv-pixels],(undefined),10.83097490548398,9.001891993496013,10.830974905469862,9.319386040946242,9.633253989076643,9.593000583402203,(undefined),(undefined),10.83097490548398,9.001891993496013,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,(undefined),(undefined),10.83097490548398,9.001891993496013,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,(undefined),(undefined),10.422125367900836,9.000448146604544,(undefined),(undefined),10.422125367900836,9.000448146604544,(undefined),(undefined),10.473446053138481,9.001655764800468,10.473446053136847,9.248451259885215,9.266186788837802,9.495952418470377,11.399806360423174,(undefined)
AW kernel support bw1 [uv-pixels],,10.83097490548398,9.015144068023794,10.830974905469862,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.015144068023794,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.015144068023794,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.422125367900836,9.003587372833826,,,10.422125367900836,9.003587372833826,,,10.473446053138481,9.013253709876537,10.473446053136847,9.248451259885215,9.266186788837802,9.495952418470377,11.399806360423174,
AW kernel support bw2 [uv-pixels],,10.83097490548398,9.120752732353388,10.830974905469862,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.120752732353388,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.120752732353388,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.422125367900836,9.028704139701594,,,10.422125367900836,9.028704139701594,,,10.473446053138481,9.105744643184991,10.473446053136847,9.248451259885215,9.266186788837802,9.495952418470377,11.399806360423174,
AW kernel support bw3 [uv-pixels],,10.83097490548398,9.662653957547459,10.830974905469862,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.662653957547459,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.83097490548398,9.662653957547459,9.89106899302034,9.319386040946242,9.633253989076643,9.593000583402203,,,10.422125367900836,9.227838683161153,,,10.422125367900836,9.227838683161153,,,10.473446053138481,9.520472545403948,10.473446053136847,9.248451259885215,9.266186788837802,9.495952418470377,11.399806360423174,
-- Data --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapshot vis size0 [GB],0.30851317395413796,406.64718327126053,0.38314586834371406,406.64718327126053,15.062353132226548,12.049882505781238,12.26066778699885,2.24499532232645,0.30851317395413796,406.64718327126053,0.38314586834371406,271.1052500367501,15.062353132226548,12.049882505781238,12.26066778699885,2.24499532232645,0.30851317395413796,406.64718327126053,0.38314586834371406,271.1052500367501,15.062353132226548,12.049882505781238,12.26066778699885,2.24499532232645,0.30931229181080533,249.83040533501978,0.23478382994567187,(undefined),0.30931229181080533,249.83040533501978,0.23478382994567187,(undefined),0.3086255382383447,505.6520818497041,0.5380090835469113,505.6520818497041,21.158088163954698,105.79044081977351,16.926470531163762,0.48454934586347526,1.938197383453901
Snapshot vis size1 [GB],0.08707375714108961,114.77078150164674,0.10813784663449048,114.77078150164674,4.251149673121548,3.400919738497238,3.4604110923036955,0.6336201951239677,0.08707375714108961,114.77078150164674,0.10813784663449048,76.51586607735436,4.251149673121548,3.400919738497238,3.4604110923036955,0.6336201951239677,0.08707375714108961,114.77078150164674,0.10813784663449048,76.51586607735436,4.251149673121548,3.400919738497238,3.4604110923036955,0.6336201951239677,0.08729929757194625,70.51132294219398,0.06626462632802627,,0.08729929757194625,70.51132294219398,0.06626462632802627,,0.08710547047206006,142.71360282142322,0.15184593798716653,142.71360282142322,5.9715901487948235,29.857950743974122,4.777272119035859,0.13675763509166083,0.5470305403666433
Snapshot vis size2 [GB],0.09850696438150154,129.84074256840245,0.12233687113622038,129.84074256840245,4.809346273551369,3.847477018841095,3.9147798763590522,0.7168176043137914,0.09850696438150154,129.84074256840245,0.12233687113622038,86.56277094014193,4.809346273551369,3.847477018841095,3.9147798763590522,0.7168176043137914,0.09850696438150154,129.84074256840245,0.12233687113622038,86.56277094014193,4.809346273551369,3.847477018841095,3.9147798763590522,0.7168176043137914,0.09876211936640684,79.76980212654158,0.07496549362021371,,0.09876211936640684,79.76980212654158,0.07496549362021371,,0.0985428418268639,161.45259204913384,0.17178404717899745,161.45259204913384,6.755688940068357,33.77844470034179,5.404551152054686,0.15471457682759684,0.6188583073103874
Snapshot vis size3 [GB],0.1238546496453149,163.25119529839967,0.153816437329237,163.25119529839967,6.046881065452501,4.837504852362001,4.922125994535584,0.901268187475998,0.1238546496453149,163.25119529839967,0.153816437329237,108.83699172372671,6.046881065452501,4.837504852362001,4.922125994535584,0.901268187475998,0.1238546496453149,163.25119529839967,0.153816437329237,108.83699172372671,6.046881065452501,4.837504852362001,4.922125994535584,0.901268187475998,0.12417546078246772,100.29606491979388,0.09425551793334158,,0.12417546078246772,100.29606491979388,0.09425551793334158,,0.12389975902873183,202.99736519267427,0.21598729705657652,202.99736519267427,8.494054121335019,42.4702706066751,6.795243297068016,0.1945255325683712,0.7781021302734848
Facet size [GB],(undefined),4.906325136331855,0.24228766105342497,4.906325136331855,0.6730212807039582,0.6730212807039582,0.6730212807039582,(undefined),(undefined),4.906325136331855,0.24228766105342497,2.180588949480824,0.6730212807039582,0.6730212807039582,0.6730212807039582,(undefined),(undefined),4.906325136331855,0.24228766105342497,2.180588949480824,0.6730212807039582,0.6730212807039582,0.6730212807039582,(undefined),(undefined),4.957356885194386,0.2448077474170067,(undefined),(undefined),4.957356885194386,0.2448077474170067,(undefined),(undefined),4.913476817553021,0.24264083049644533,4.913476817553021,0.6740023069345706,0.6740023069345706,0.6740023069345706,0.6740023069345706,(undefined)
Image size [GB],0.6730212807039583,4.906325136331856,0.24228766105342492,4.906325136331856,0.6730212807039583,0.6730212807039583,0.6730212807039583,0.6730212807039583,0.6730212807039583,4.906325136331856,0.24228766105342492,2.1805889494808244,0.6730212807039583,0.6730212807039583,0.6730212807039583,0.6730212807039583,0.6730212807039583,4.906325136331856,0.24228766105342492,2.1805889494808244,0.6730212807039583,0.6730212807039583,0.6730212807039583,0.6730212807039583,0.6800215206027961,4.957356885194385,0.24480774741700664,(undefined),0.6800215206027961,4.957356885194385,0.24480774741700664,(undefined),0.6740023069345706,4.913476817553018,0.24264083049644541,4.913476817553018,0.6740023069345706,0.6740023069345706,0.6740023069345706,0.6740023069345706,0.6740023069345706
Image cube size [GB],352856.9812177169,1570.0240436261938,38.76602576854799,1570.0240436261938,107.68340491263334,2692.085122815833,8076.255368447499,44107.12265221461,352856.9812177169,1570.0240436261938,38.76602576854799,697.7884638338637,107.68340491263334,2692.085122815833,8076.255368447499,44107.12265221461,352856.9812177169,1570.0240436261938,38.76602576854799,697.7884638338637,107.68340491263334,2692.085122815833,8076.255368447499,44107.12265221461,178263.56149689938,793.1771016311017,19.58461979336053,(undefined),178263.56149689938,793.1771016311017,19.58461979336053,(undefined),176685.6607490561,786.1562908084829,19.411266439715632,786.1562908084829,53.920184554765655,53.920184554765655,1348.0046138691414,176685.6607490561,44171.41518726402
Calibration output [GB],0.0,2.359296,0.0,11.8784,0.0,0.0,0.0,0.0,0.0,2.359296,0.0,11.8784,0.0,0.0,0.0,0.0,0.0,2.359296,0.0,11.8784,0.0,0.0,0.0,0.0,0.0,0.3145728,0.0,(undefined),0.0,0.3145728,0.0,(undefined),0.0,2.8311552,0.0,19.9163904,0.0,0.0,0.0,0.0,0.0
Calibration process interval [s],600,10,600,600,600,600,600,600,600,10,600,600,600,600,600,600,600,10,600,600,600,600,600,600,600,10,600,600,600,10,600,600,600,10,600,600,600,600,600,600,600
Calibration process in [MB],0.0,93.17252067370599,0.0,29116.412710533124,0.0,0.0,0.0,0.0,0.0,93.17252067370599,0.0,29116.412710533124,0.0,0.0,0.0,0.0,0.0,93.17252067370599,0.0,29116.412710533124,0.0,0.0,0.0,0.0,0.0,155.28753445617667,0.0,(undefined),0.0,155.28753445617667,0.0,(undefined),0.0,66.55180048121856,0.0,28783.653708127033,0.0,0.0,0.0,0.0,0.0
Calibration process out [MB],0.0,0.262144,0.0,81.92,0.0,0.0,0.0,0.0,0.0,0.262144,0.0,81.92,0.0,0.0,0.0,0.0,0.0,0.262144,0.0,81.92,0.0,0.0,0.0,0.0,0.0,0.43690666666666667,0.0,(undefined),0.0,0.43690666666666667,0.0,(undefined),0.0,0.1872457142857143,0.0,80.98377142857143,0.0,0.0,0.0,0.0,0.0
Cleaning memory [PetaBytes],(undefined),(undefined),(undefined),0.001594555669307853,0.00021873191622878645,0.021873191622878645,0.06561957486863593,(undefined),(undefined),(undefined),(undefined),0.0007086914085812679,0.00021873191622878645,0.021873191622878645,0.06561957486863593,(undefined),(undefined),(undefined),(undefined),0.0007086914085812679,0.00021873191622878645,0.021873191622878645,0.06561957486863593,(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),0.0022356319519866246,0.0003066710496552297,0.0003066710496552297,0.021905074975373546,2.8711419871721615,(undefined)
Working (cache) memory [TeraBytes],(undefined),1.7923781014290175e-05,3.5627081139995966e-06,1.7923781014063756e-05,1.1593917666923171e-06,3.320396143452635e-06,2.9991407585199284e-06,(undefined),(undefined),1.7923781014290175e-05,3.5627081139995966e-06,5.657723800320774e-06,1.1593917666923171e-06,3.320396143452635e-06,2.9991407585199284e-06,(undefined),(undefined),1.7923781014290175e-05,3.5627081139995966e-06,5.657723800320774e-06,1.1593917666923171e-06,3.320396143452635e-06,2.9991407585199284e-06,(undefined),(undefined),3.5674931936414038e-06,2.0799608271601536e-07,(undefined),(undefined),3.5674931936414038e-06,2.0799608271601536e-07,(undefined),(undefined),8.813604557441164e-06,1.7161799241528704e-06,8.81360455742538e-06,5.535907267426557e-07,6.148080862909423e-07,1.5931734175771796e-06,1.9642255289734542e-05,(undefined)
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Input Buffer Size [PetaBytes],2.4401273426017633,2.4401273426017633,1.9162262870774986,2.4401273426017633,1.2200636713008817,2.4401273426017633,3.8324525741549973,3.8324525741549973,2.4401273426017633,2.4401273426017633,1.9162262870774986,2.4401273426017633,1.2200636713008817,2.4401273426017633,3.8324525741549973,3.8324525741549973,2.4401273426017633,2.4401273426017633,1.9162262870774986,2.4401273426017633,1.2200636713008817,2.4401273426017633,3.8324525741549973,3.8324525741549973,0.16309652107164377,0.16309652107164377,0.1277484191384999,0.002102152,0.16309652107164377,0.16309652107164377,0.1277484191384999,0.00077309411328,1.4646096401559587,1.4646096401559587,1.1497357722464991,1.4646096401559587,0.7323048200779794,0.7323048200779794,1.4646096401559587,2.2994715444929983,2.2994715444929983
Total buffer ingest rate [TeraBytes/s],0.13556263014454242,0.13556263014454242,0.10645701594874993,0.13556263014454242,0.06778131507227121,0.13556263014454242,0.21291403189749986,0.21291403189749986,0.13556263014454242,0.13556263014454242,0.10645701594874993,0.13556263014454242,0.06778131507227121,0.13556263014454242,0.21291403189749986,0.21291403189749986,0.13556263014454242,0.13556263014454242,0.10645701594874993,0.13556263014454242,0.06778131507227121,0.13556263014454242,0.21291403189749986,0.21291403189749986,0.06795688377985158,0.06795688377985158,0.053228507974374964,(undefined),0.06795688377985158,0.06795688377985158,0.053228507974374964,(undefined),0.06780600185907217,0.06780600185907217,0.053228507974374964,0.06780600185907217,0.03390300092953608,0.03390300092953608,0.06780600185907217,0.10645701594874993,0.10645701594874993
Output size [TB],0.0,0.0,0.0,0.0,0.023744190783235645,1.1872095391617823,3.5616286174853466,190.81732233974986,0.0,0.0,0.0,0.0,0.023744190783235645,1.1872095391617823,3.5616286174853466,190.81732233974986,0.0,0.0,0.0,0.0,0.023744190783235645,1.1872095391617823,3.5616286174853466,190.81732233974986,0.0,0.0,0.0,0.2147152,0.0,0.0,0.0,0.77309411328,0.0,0.0,0.0,0.0,0.016645160972056153,0.016645160972056153,0.5944700347162911,77.91837639033372,228.98078680769987
Buffer Read Rate [TeraBytes/s],0.13499291951039424,0.21720264070392248,0.12278992375098587,1.0860132035196124,0.24135784115481568,0.48271568230963136,1.4734790850118307,1.4734790850118307,0.13499291951039424,0.21720264070392248,0.12278992375098587,0.7240278383706308,0.24135784115481568,0.48271568230963136,1.4734790850118307,1.4734790850118307,0.13499291951039424,0.21720264070392248,0.12278992375098587,0.7240278383706308,0.24135784115481568,0.48271568230963136,1.4734790850118307,1.4734790850118307,0.06767129062404108,0.06672101270980654,0.03762155742618027,0.0008758966666666667,0.06767129062404108,0.06672101270980654,0.03762155742618027,0.0003221225472,0.06752104279419568,0.13504208558839137,0.08621010926157215,0.675210427941957,0.16951768549661161,0.16951768549661161,0.33903537099322323,1.2721154822649994,1.2721154822649994
Facet visibility rate [TeraBytes/s],0.0,0.028010022276220986,0.02087621601672052,0.2520902004859889,0.02875502868218947,0.05751005736437894,0.17781750428265033,(undefined),0.0,0.028010022276220986,0.02087621601672052,0.15749643600148214,0.02875502868218947,0.05751005736437894,0.17781750428265033,(undefined),0.0,0.028010022276220986,0.02087621601672052,0.15749643600148214,0.02875502868218947,0.05751005736437894,0.17781750428265033,(undefined),0.0,0.010034854731933494,0.006396253794396294,(undefined),0.0,0.010034854731933494,0.006396253794396294,(undefined),0.0,0.021189124583860006,0.01465707225800626,0.19070212125474006,0.02019531294131847,0.02019531294131847,0.04039062588263694,0.23626832456994074,(undefined)
Image Write Rate [TeraBytes/s],0.0,0.002616706739376989,0.038766025768548,0.023550360654392907,0.009870978783658054,0.04935489391829027,0.14806468175487078,(undefined),0.0,0.002616706739376989,0.038766025768548,0.010466826957507955,0.009870978783658054,0.04935489391829027,0.14806468175487078,(undefined),0.0,0.002616706739376989,0.038766025768548,0.010466826957507955,0.009870978783658054,0.04935489391829027,0.14806468175487078,(undefined),0.0,0.0013219618360518365,0.019584619793360535,(undefined),0.0,0.0013219618360518365,0.019584619793360535,(undefined),0.0,0.0013102604846808056,0.019411266439715625,0.011792344362127253,0.0049426835841868515,0.0009885367168373704,0.024713417920934257,3.2392371137326954,(undefined)
