,hpso01 (Ingest) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso01 (RCAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso01 (FastImg) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso01 (ICAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso01 (DPrepA) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso01 (DPrepB) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso01 (DPrepC) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso01 (DPrepD) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02a (Ingest) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02a (RCAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02a (FastImg) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02a (ICAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02a (DPrepA) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02a (DPrepB) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02a (DPrepC) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02a (DPrepD) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02b (Ingest) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02b (RCAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02b (FastImg) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02b (ICAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02b (DPrepA) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02b (DPrepB) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02b (DPrepC) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso02b (DPrepD) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso04a (Ingest) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso04a (RCAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso04a (FastImg) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso04a (PSS) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso05a (Ingest) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso05a (RCAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso05a (FastImg) [Nf_max=16384] [Na=256] [Bmax=8125.0],hpso05a (PST) [Nf_max=16384] [Na=256] [Bmax=8125.0],max_low (Ingest) [Nf_max=16384] [Na=256] [Bmax=8125.0],max_low (RCAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],max_low (FastImg) [Nf_max=16384] [Na=256] [Bmax=8125.0],max_low (ICAL) [Nf_max=16384] [Na=256] [Bmax=8125.0],max_low (DPrepA) [Nf_max=16384] [Na=256] [Bmax=8125.0],max_low (DPrepA_Image) [Nf_max=16384] [Na=256] [Bmax=8125.0],max_low (DPrepB) [Nf_max=16384] [Na=256] [Bmax=8125.0],max_low (DPrepC) [Nf_max=16384] [Na=256] [Bmax=8125.0],max_low (DPrepD) [Nf_max=16384] [Na=256] [Bmax=8125.0]
-> Correct [PetaFLOP/s],,8.674661153063028e-05,4.413867653058252e-05,0.0007807195037756725,0.00017676922321865012,0.00035353844643730024,0.0013352217075051091,0.004609998509614887,,8.674661153063028e-05,4.413867653058252e-05,0.000520534392266992,0.00017676922321865012,0.00035353844643730024,0.0013352217075051091,0.004609998509614887,,8.674661153063028e-05,4.413867653058252e-05,0.000520534392266992,0.00017676922321865012,0.00035353844643730024,0.0013352217075051091,0.004609998509614887,,2.6647095051882348e-05,1.3523624442568385e-05,,,2.6647095051882348e-05,1.3523624442568385e-05,,,6.0926483163622696e-05,3.09895120599385e-05,0.0005483383484726043,0.00012415384891493203,0.00012415384891493203,0.00024830769782986406,0.004611677527648666,0.004611677527648666
-> IFFT [PetaFLOP/s],,0.00036771497414999396,1.5788463220950887e-05,0.0033094347673727977,0.00010696970754864044,0.00013926626349463893,0.00014621620647432563,,,0.00036771497414999396,1.5788463220950887e-05,0.0010335982074718155,0.00010696970754864044,0.00013926626349463893,0.00014621620647432563,,,0.00036771497414999396,1.5788463220950887e-05,0.0010335982074718155,0.00010696970754864044,0.00013926626349463893,0.00014621620647432563,,,8.521813372858369e-05,7.981948663437557e-06,,,8.521813372858369e-05,7.981948663437557e-06,,,0.00019910257264476442,7.906470357068307e-06,0.001791923153804527,5.809949052483557e-05,5.783726652962282e-05,7.557906017260918e-05,3.7561284789627985e-05,
-> Identify Component [PetaFLOP/s],,,,8.39462103325638e-05,1.0260963153683917e-05,0.0010260963153683918,0.0030782889461051753,,,,,8.39355629255839e-05,1.0260963153683917e-05,0.0010260963153683918,0.0030782889461051753,,,,,8.39355629255839e-05,1.0260963153683917e-05,0.0010260963153683918,0.0030782889461051753,,,,,,,,,,,,,4.896863899014416e-05,5.985564571818358e-06,5.985564571818358e-06,0.0004275403265584542,0.056038565682669704,
-> Average [PetaFLOP/s],3.6411496221245947e-06,,,,,,,,3.6411496221245947e-06,,,,,,,,3.6411496221245947e-06,,,,,,,,1.8252905054434225e-06,,,,1.8252905054434225e-06,,,,1.8212378867516367e-06,,,,,,,,
-> Phase Rotation Predict [PetaFLOP/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Receive [PetaFLOP/s],1.8241969337261012e-06,,,,,,,,1.8241969337261012e-06,,,,,,,,1.8241969337261012e-06,,,,,,,,9.144610051059638e-07,,,,9.144610051059638e-07,,,,9.12430664318484e-07,,,,,,,,
-> Solve [PetaFLOP/s],,4.621075107109595e-06,,0.0004836201148300282,,,,,,4.621075107109595e-06,,0.00032943634504710646,,,,,,4.621075107109595e-06,,0.00032943634504710646,,,,,,1.613612107161765e-06,,,,1.613612107161765e-06,,,,3.041919945150946e-06,,0.00033945353537932104,,,,,
-> Degridding Kernel Update [PetaFLOP/s],,0.0004735151027407545,0.000211166450709753,0.004261635924655486,0.0006702622154800114,0.0014042562684570762,0.0037919410494509373,,,0.0004735151027407545,0.000211166450709753,0.0025732863898951033,0.0006702622154800114,0.0014042562684570762,0.0037919410494509373,,,0.0004735151027407545,0.000211166450709753,0.0025732863898951033,0.0006702622154800114,0.0014042562684570762,0.0037919410494509373,,,0.00018713352492808567,6.455634836096499e-05,,,0.00018713352492808567,6.455634836096499e-05,,,0.0004298803791311684,0.00014820776043124992,0.0038689234121794033,0.0004650411572163967,0.00046517078208650753,0.0009647247406860677,0.015765427204657675,
-> Phase Rotation [PetaFLOP/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Reprojection [PetaFLOP/s],,1.0221510700691364e-06,,9.19935963062223e-06,3.855851087366427e-06,1.9279255436832134e-05,5.7837766310496404e-05,,,1.0221510700691364e-06,,4.088604280276546e-06,3.855851087366427e-06,1.9279255436832134e-05,5.7837766310496404e-05,,,1.0221510700691364e-06,,4.088604280276546e-06,3.855851087366427e-06,1.9279255436832134e-05,5.7837766310496404e-05,,,5.163913422077487e-07,,,,5.163913422077487e-07,,,,5.118205018284398e-07,,4.606384516455958e-06,1.930735775072989e-06,4.826839437682472e-08,9.653678875364944e-06,0.0012653269975518339,
-> Source Find [PetaFLOP/s],,,,3e-12,,,,,,,,3e-12,,,,,,,,3e-12,,,,,,,,,,,,,,,,2.5e-12,,,,,
-> Reprojection Predict [PetaFLOP/s],,5.110755350345682e-06,,4.599679815311114e-05,3.855851087366427e-06,7.711702174732854e-06,7.711702174732854e-06,,,5.110755350345682e-06,,2.0443021401382728e-05,3.855851087366427e-06,7.711702174732854e-06,7.711702174732854e-06,,,5.110755350345682e-06,,2.0443021401382728e-05,3.855851087366427e-06,7.711702174732854e-06,7.711702174732854e-06,,,2.5819567110387435e-06,,,,2.5819567110387435e-06,,,,2.5591025091421985e-06,,2.3031922582279788e-05,1.930735775072989e-06,4.826839437682472e-08,3.861471550145978e-06,3.861471550145978e-06,
-> DFT [Tera/s],,0.0010843326441328782,0.002206933826529126,0.009758993797195905,0.002209615290233126,0.004419230580466252,0.016690271343813862,,,0.0010843326441328782,0.002206933826529126,0.006506679903337399,0.002209615290233126,0.004419230580466252,0.016690271343813862,,,0.0010843326441328782,0.002206933826529126,0.006506679903337399,0.002209615290233126,0.004419230580466252,0.016690271343813862,,,0.0003330886881485293,0.0006761812221284194,,,0.0003330886881485293,0.0006761812221284194,,,0.0007615810395452837,0.0015494756029969248,0.0068542293559075524,0.0015519231114366505,0.0015519231114366505,0.003103846222873301,0.05764596909560834,
-> Subtract Visibility [Tera/s],,0.0010843326441328782,0.002206933826529126,0.009758993797195905,0.002209615290233126,0.004419230580466252,0.016690271343813862,,,0.0010843326441328782,0.002206933826529126,0.006506679903337399,0.002209615290233126,0.004419230580466252,0.016690271343813862,,,0.0010843326441328782,0.002206933826529126,0.006506679903337399,0.002209615290233126,0.004419230580466252,0.016690271343813862,,,0.0003330886881485293,0.0006761812221284194,,,0.0003330886881485293,0.0006761812221284194,,,0.0007615810395452837,0.0015494756029969248,0.0068542293559075524,0.0015519231114366505,0.0015519231114366505,0.003103846222873301,0.05764596909560834,
-> Flag [Tera/s],0.005461724433186891,0.0010843326441328782,0.002206933826529126,0.009758993797195905,0.002209615290233126,0.004419230580466252,0.016690271343813862,0.0576249813701861,0.005461724433186891,0.0010843326441328782,0.002206933826529126,0.006506679903337399,0.002209615290233126,0.004419230580466252,0.016690271343813862,0.0576249813701861,0.005461724433186891,0.0010843326441328782,0.002206933826529126,0.006506679903337399,0.002209615290233126,0.004419230580466252,0.016690271343813862,0.0576249813701861,0.0027379357581651343,0.0003330886881485293,0.0006761812221284194,,0.0027379357581651343,0.0003330886881485293,0.0006761812221284194,,0.0027318568301274546,0.0007615810395452837,0.0015494756029969248,0.006854229355907553,0.0015519231114366505,0.0015519231114366505,0.003103846222873301,0.05764596909560834,0.05764596909560834
-> Degrid [Tera/s],,0.0004777991131693631,0.0013466054650513378,0.0043001920185242685,0.0038122460834534707,0.0015248984333813883,0.004230696878629039,,,0.0004777991131693631,0.0013466054650513378,0.0028672468250555304,0.0038122460834534707,0.0015248984333813883,0.004230696878629039,,,0.0004777991131693631,0.0013466054650513378,0.0028672468250555304,0.0038122460834534707,0.0015248984333813883,0.004230696878629039,,,0.00020323013104661834,0.00041258549727823723,,,0.00020323013104661834,0.00041258549727823723,,,0.0004646698195442748,0.0009454439223214248,0.004182028375898473,0.002676555525597852,0.0005353111051195704,0.0010706222102391408,0.019417787492593742,
-> Image Spectral Fitting [Tera/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.145261972303321e-07,,,
-> Visibility Weighting [Tera/s],,0.00017399983828113473,0.0007441093392261119,0.0015659985445302125,0.0008185202731487234,0.0016370405462974467,0.001896042740119317,,,0.00017399983828113473,0.0007441093392261119,0.0015659985445302125,0.0008185202731487234,0.0016370405462974467,0.001896042740119317,,,0.00017399983828113473,0.0007441093392261119,0.0015659985445302125,0.0008185202731487234,0.0016370405462974467,0.001896042740119317,,,0.0001319451471527745,0.00037205466961305595,,,0.0001319451471527745,0.00037205466961305595,,,0.00013165219467860826,0.00037205466961305595,0.0011848697521074742,0.0004092601365743617,0.0004092601365743617,0.0008185202731487234,0.0009481341549118039,
-> Subtract Image Component [Tera/s],,,,7.666133025518524e-06,1.285283695788809e-06,0.0001285283695788809,0.0003855851087366427,,,,,3.4071702335637873e-06,1.285283695788809e-06,0.0001285283695788809,0.0003855851087366427,,,,,3.4071702335637873e-06,1.285283695788809e-06,0.0001285283695788809,0.0003855851087366427,,,,,,,,,,,,,4.478429390998848e-06,7.508416903061624e-07,7.508416903061624e-07,5.363154930758302e-05,0.0070295944308435224,
-> Demix [Tera/s],0.005461724433186891,,,,,,,,0.005461724433186891,,,,,,,,0.005461724433186891,,,,,,,,0.0027379357581651343,,,,0.0027379357581651343,,,,0.0027318568301274546,,,,,,,,
-> FFT [Tera/s],,0.00016354417121106183,0.00242287661053425,0.0014718975408995565,0.0006169361739786283,0.0030846808698931417,0.009254042609679424,,,0.00016354417121106183,0.00242287661053425,0.0006541766848442472,0.0006169361739786283,0.0030846808698931417,0.009254042609679424,,,0.00016354417121106183,0.00242287661053425,0.0006541766848442472,0.0006169361739786283,0.0030846808698931417,0.009254042609679424,,,8.262261475323978e-05,0.0012240387370850334,,,8.262261475323978e-05,0.0012240387370850334,,,8.189128029255035e-05,0.0012132041524822266,0.0007370215226329533,0.0003089177240116782,6.178354480233564e-05,0.001544588620058391,0.20245231960829344,
-> Grid [Tera/s],,0.02022039411085764,0.2159127316934151,0.18198354699771874,0.02827979566385492,0.011311918265541968,0.023912916412135953,,,0.02022039411085764,0.2159127316934151,0.05393731650877814,0.02827979566385492,0.011311918265541968,0.023912916412135953,,,0.02022039411085764,0.2159127316934151,0.05393731650877814,0.02827979566385492,0.011311918265541968,0.023912916412135953,,,0.006259743826694925,0.06684093937497909,,,0.006259743826694925,0.06684093937497909,,,0.014217313283188879,0.1518118928515525,0.12795581954869992,0.019884008299019557,0.0039768016598039115,0.007953603319607823,0.10131438589776122,
-> Gridding Kernel Update [Tera/s],,1.2082645098769371,0.0004202599554451412,10.874380588711638,0.4495197369428268,2.411607784878853,4.181098548596059,,,1.2082645098769371,0.0004202599554451412,3.284116743654868,0.4495197369428268,2.411607784878853,4.181098548596059,,,1.2082645098769371,0.0004202599554451412,3.284116743654868,0.4495197369428268,2.411607784878853,4.181098548596059,,,0.24005715172743844,1.4777971630889056e-05,,,0.24005715172743844,1.4777971630889056e-05,,,0.5686502001686213,0.0002414131877427626,5.117851801506471,0.21399319649655013,0.2162105281845572,1.1454045861878956,11.355660719163698,
-> Correct [Tera/s],,0.0010843326441328782,0.002206933826529126,0.009758993797195905,0.002209615290233126,0.004419230580466252,0.016690271343813862,0.0576249813701861,,0.0010843326441328782,0.002206933826529126,0.006506679903337399,0.002209615290233126,0.004419230580466252,0.016690271343813862,0.0576249813701861,,0.0010843326441328782,0.002206933826529126,0.006506679903337399,0.002209615290233126,0.004419230580466252,0.016690271343813862,0.0576249813701861,,0.0003330886881485293,0.0006761812221284194,,,0.0003330886881485293,0.0006761812221284194,,,0.0007615810395452837,0.0015494756029969248,0.006854229355907553,0.0015519231114366505,0.0015519231114366505,0.003103846222873301,0.05764596909560834,0.05764596909560834
-> IFFT [Tera/s],,0.0008179850129147382,0.0024263987019933026,0.0073618651162326455,0.0006174742712848726,0.0012349485425697452,0.0012349485425697452,,,0.0008179850129147382,0.0024263987019933026,0.0032724683653778106,0.0006174742712848726,0.0012349485425697452,0.0012349485425697452,,,0.0008179850129147382,0.0024263987019933026,0.0032724683653778106,0.0006174742712848726,0.0012349485425697452,0.0012349485425697452,,,0.0004132458373071806,0.0012258089176314573,,,0.0004132458373071806,0.0012258089176314573,,,0.0004095885761191566,0.0012149664812342916,0.0036862971850724086,0.0003091869686821326,0.0003091869686821326,0.0006183739373642652,0.0006183739373642652,
-> Identify Component [Tera/s],,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,,,,,,,,,4.666666666666667e-10,5.703703703703703e-11,5.703703703703703e-11,4.074074074074074e-09,5.33997037037037e-07,
-> Average [Tera/s],0.005390510603918372,,,,,,,,0.005390510603918372,,,,,,,,0.005390510603918372,,,,,,,,0.0027022366136888213,,,,0.0027022366136888213,,,,0.0026962369470178967,,,,,,,,
-> Phase Rotation Predict [Tera/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Receive [Tera/s],0.005461724433186891,,,,,,,,0.005461724433186891,,,,,,,,0.005461724433186891,,,,,,,,0.0027379357581651343,,,,0.0027379357581651343,,,,0.0027318568301274546,,,,,,,,
-> Solve [Tera/s],,1.31072e-07,,2.730666666666667e-06,,,,,,1.31072e-07,,2.730666666666667e-06,,,,,,1.31072e-07,,2.730666666666667e-06,,,,,,6.5536e-08,,,,6.5536e-08,,,,6.5536e-08,,1.8896213333333336e-06,,,,,
-> Degridding Kernel Update [Tera/s],,1.2082645098769371,0.0004202599554451412,10.874380588711638,0.4495197369428268,2.411607784878853,4.181098548596059,,,1.2082645098769371,0.0004202599554451412,3.284116743654868,0.4495197369428268,2.411607784878853,4.181098548596059,,,1.2082645098769371,0.0004202599554451412,3.284116743654868,0.4495197369428268,2.411607784878853,4.181098548596059,,,0.24005715172743844,1.4777971630889056e-05,,,0.24005715172743844,1.4777971630889056e-05,,,0.5686502001686213,0.0002414131877427626,5.117851801506471,0.21399319649655013,0.2162105281845572,1.1454045861878956,11.355660719163698,
-> Phase Rotation [Tera/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Reprojection [Tera/s],,0.00016354417121106183,,0.0014718975408995565,0.0006169361739786283,0.0030846808698931417,0.009254042609679424,,,0.00016354417121106183,,0.0006541766848442472,0.0006169361739786283,0.0030846808698931417,0.009254042609679424,,,0.00016354417121106183,,0.0006541766848442472,0.0006169361739786283,0.0030846808698931417,0.009254042609679424,,,8.262261475323978e-05,,,,8.262261475323978e-05,,,,8.189128029255035e-05,,0.0007370215226329533,0.0003089177240116782,7.722943100291955e-06,0.001544588620058391,0.20245231960829344,
-> Source Find [Tera/s],,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,,,,,,,,,1.44e-08,,,,,
-> Reprojection Predict [Tera/s],,0.0008177208560553092,,0.007359487704497783,0.0006169361739786283,0.0012338723479572565,0.0012338723479572565,,,0.0008177208560553092,,0.0032708834242212363,0.0006169361739786283,0.0012338723479572565,0.0012338723479572565,,,0.0008177208560553092,,0.0032708834242212363,0.0006169361739786283,0.0012338723479572565,0.0012338723479572565,,,0.0004131130737661989,,,,0.0004131130737661989,,,,0.0004094564014627518,,0.0036851076131647663,0.0003089177240116782,7.722943100291955e-06,0.0006178354480233564,0.0006178354480233564,
Total visibilities [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-> DFT [Mvis/s],,11.295131709717483,45.977788052690116,11.295131709717483,4.184877443623345,4.184877443623345,15.80518119679343,,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,,,6.939347669761029,28.174217588684137,,,6.939347669761029,28.174217588684137,,,15.866271657193414,64.5614834582052,15.866271657193412,5.878496634229737,5.878496634229737,5.878496634229737,109.17797177198548,
-> Subtract Visibility [Mvis/s],,11.295131709717483,45.977788052690116,11.295131709717483,4.184877443623345,4.184877443623345,15.80518119679343,,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,,,6.939347669761029,28.174217588684137,,,6.939347669761029,28.174217588684137,,,15.866271657193414,64.5614834582052,15.866271657193412,5.878496634229737,5.878496634229737,5.878496634229737,109.17797177198548,
-> Flag [Mvis/s],,11.295131709717483,45.977788052690116,11.295131709717483,4.184877443623345,4.184877443623345,15.80518119679343,54.56911114600956,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,54.56911114600956,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,54.56911114600956,,6.939347669761029,28.174217588684137,,,6.939347669761029,28.174217588684137,,,15.866271657193414,64.5614834582052,15.866271657193412,5.878496634229737,5.878496634229737,5.878496634229737,109.17797177198548,109.17797177198548
-> Degrid [Mvis/s],,557.5580727527278,9103.074064361834,557.5580727515719,48.840957800557184,101.40725713078973,367.1341755325731,,,557.5580727527278,9103.074064361834,332.2531532741559,48.840957800557184,101.40725713078973,367.1341755325731,,,557.5580727527278,9103.074064361834,332.2531532741559,48.840957800557184,101.40725713078973,367.1341755325731,,,289.47254505741057,2785.9304583426474,,,289.47254505741057,2785.9304583426474,,,662.4730294452428,6390.033039643533,662.4730294450941,33.96561178299235,33.97323058386547,69.9615455890333,1745.03010722173,
-> Image Spectral Fitting [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.2207325218967,,,
-> Visibility Weighting [Mvis/s],,4.977074095514198,28.054280521902868,4.977074095514198,1.4440326073687388,1.4440326073687388,4.0063417411259845,,,4.977074095514198,28.054280521902868,3.3185727141846417,1.4440326073687388,1.4440326073687388,4.0063417411259845,,,4.977074095514198,28.054280521902868,3.3185727141846417,1.4440326073687388,1.4440326073687388,4.0063417411259845,,,4.233961063471216,17.19106238659322,,,4.233961063471216,17.19106238659322,,,9.680621240505726,39.3934967633927,9.680621240505726,2.0276935799983726,2.0276935799983726,2.0276935799983726,36.77611267536694,
-> Subtract Image Component [Mvis/s],,,,38.33066512759262,5.257978755499673,5.257978755499673,5.257978755499673,,,,,17.035851167818937,5.257978755499673,5.257978755499673,5.257978755499673,,,,,17.035851167818937,5.257978755499673,5.257978755499673,5.257978755499673,,,,,,,,,,,,,38.386537637132975,5.265643022926334,5.265643022926334,5.265643022926333,5.265643022926334,
-> Demix [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> FFT [Mvis/s],,0.006191176392866918,0.0013758169761926486,0.006191176392866918,0.002293028293654414,0.002293028293654414,0.002293028293654414,,,0.006191176392866918,0.0013758169761926486,0.004127450928577945,0.002293028293654414,0.002293028293654414,0.002293028293654414,,,0.006191176392866918,0.0013758169761926486,0.004127450928577945,0.002293028293654414,0.002293028293654414,0.002293028293654414,,,0.0062232909835215925,0.0013829535518936871,,,0.0062232909835215925,0.0013829535518936871,,,0.006195687018978039,0.0013768193375506747,0.006195687018978039,0.002294698895917792,0.0022946988959177917,0.002294698895917792,0.002294698895917792,
-> Grid [Mvis/s],,557.5580727527278,9103.074064361834,557.5580727515719,48.840957800557184,101.40725713078973,367.1341755325731,,,557.5580727527278,9103.074064361834,332.2531532741559,48.840957800557184,101.40725713078973,367.1341755325731,,,557.5580727527278,9103.074064361834,332.2531532741559,48.840957800557184,101.40725713078973,367.1341755325731,,,289.47254505741057,2785.9304583426474,,,289.47254505741057,2785.9304583426474,,,662.4730294452428,6390.033039643533,662.4730294450941,33.96561178299235,33.97323058386547,69.9615455890333,1745.03010722173,
-> Gridding Kernel Update [Mvis/s],,0.2292420130445739,1.5712840044737546,0.22924201304409866,0.16385236405183712,0.17010127934779012,0.1959389793012846,,,0.2292420130445739,1.5712840044737546,0.20488129892870818,0.16385236405183712,0.17010127934779012,0.1959389793012846,,,0.2292420130445739,1.5712840044737546,0.20488129892870818,0.16385236405183712,0.17010127934779012,0.1959389793012846,,,0.33121199708041965,1.5700030234373121,,,0.33121199708041965,1.5700030234373121,,,0.33152059501564707,1.5710743856172207,0.33152059501557263,0.1622978066422029,0.16233421154133593,0.16714854822789027,0.21559478837115253,
-> Correct [Mvis/s],,11.295131709717483,45.977788052690116,11.295131709717483,4.184877443623345,4.184877443623345,15.80518119679343,54.56911114600956,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,54.56911114600956,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,54.56911114600956,,6.939347669761029,28.174217588684137,,,6.939347669761029,28.174217588684137,,,15.866271657193414,64.5614834582052,15.866271657193412,5.878496634229737,5.878496634229737,5.878496634229737,109.17797177198548,109.17797177198548
-> IFFT [Mvis/s],,0.030955881964334592,0.0013758169761926486,0.030955881964334592,0.002293028293654414,0.0009172113174617656,0.00030573710582058845,,,0.030955881964334592,0.0013758169761926486,0.020637254642889725,0.002293028293654414,0.0009172113174617656,0.00030573710582058845,,,0.030955881964334592,0.0013758169761926486,0.020637254642889725,0.002293028293654414,0.0009172113174617656,0.00030573710582058845,,,0.03111645491760796,0.0013829535518936871,,,0.03111645491760796,0.0013829535518936871,,,0.030978435094890195,0.0013768193375506747,0.030978435094890195,0.002294698895917792,0.01147349447958896,0.0009178795583671167,7.002865282952247e-06,
-> Identify Component [Mvis/s],,,,38.33066512759262,5.257978755499673,5.257978755499673,5.257978755499673,,,,,17.035851167818937,5.257978755499673,5.257978755499673,5.257978755499673,,,,,17.035851167818937,5.257978755499673,5.257978755499673,5.257978755499673,,,,,,,,,,,,,38.386537637132975,5.265643022926334,5.265643022926334,5.265643022926333,5.265643022926334,
-> Average [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Phase Rotation Predict [Mvis/s],,11.295131709717483,45.977788052690116,11.295131709717483,4.184877443623345,4.184877443623345,15.80518119679343,,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,,,11.295131709717483,45.977788052690116,7.530879517751621,4.184877443623345,4.184877443623345,15.80518119679343,,,6.939347669761029,28.174217588684137,,,6.939347669761029,28.174217588684137,,,15.866271657193414,64.5614834582052,15.866271657193412,5.878496634229737,5.878496634229737,5.878496634229737,109.17797177198548,
-> Receive [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Solve [Mvis/s],,11.295131709717486,,11.295131709717486,,,,,,11.295131709717486,,7.530879517751623,,,,,,11.295131709717486,,7.530879517751623,,,,,,6.939347669761029,,,,6.939347669761029,,,,15.866271657193415,,15.866271657193415,,,,,
-> Degridding Kernel Update [Mvis/s],,0.2292420130445739,1.5712840044737546,0.22924201304409866,0.16385236405183712,0.17010127934779012,0.1959389793012846,,,0.2292420130445739,1.5712840044737546,0.20488129892870818,0.16385236405183712,0.17010127934779012,0.1959389793012846,,,0.2292420130445739,1.5712840044737546,0.20488129892870818,0.16385236405183712,0.17010127934779012,0.1959389793012846,,,0.33121199708041965,1.5700030234373121,,,0.33121199708041965,1.5700030234373121,,,0.33152059501564707,1.5710743856172207,0.33152059501557263,0.1622978066422029,0.16233421154133593,0.16714854822789027,0.21559478837115253,
-> Phase Rotation [Mvis/s],,11.295131709717483,45.977788052690116,11.295131709717483,0.836975488724669,4.184877443623345,15.80518119679343,,,11.295131709717483,45.977788052690116,7.530879517751621,0.836975488724669,4.184877443623345,15.80518119679343,,,11.295131709717483,45.977788052690116,7.530879517751621,0.836975488724669,4.184877443623345,15.80518119679343,,,6.939347669761029,28.174217588684137,,,6.939347669761029,28.174217588684137,,,15.866271657193414,64.5614834582052,15.866271657193412,1.1756993268459475,5.878496634229737,5.878496634229737,109.17797177198548,
