,hpso04b (Ingest) [Na=140],hpso04b (RCAL) [Na=140],hpso04b (FastImg) [Na=140],hpso04b (PSS) [Na=140],hpso04c (Ingest) [Nf_max=16384] [Na=140],hpso04c (RCAL) [Nf_max=16384] [Na=140],hpso04c (FastImg) [Nf_max=16384] [Na=140],hpso04c (PSS) [Nf_max=16384] [Na=140],hpso05b (Ingest) [Nf_max=16384] [Na=140],hpso05b (RCAL) [Nf_max=16384] [Na=140],hpso05b (FastImg) [Nf_max=16384] [Na=140],hpso05b (PST) [Nf_max=16384] [Na=140],hpso13 (Ingest) [Nf_max=16384] [Na=140] [Bmax=35000],hpso13 (RCAL) [Nf_max=16384] [Na=140] [Bmax=35000],hpso13 (FastImg) [Nf_max=16384] [Na=140] [Bmax=35000],hpso13 (ICAL) [Nf_max=16384] [Na=140] [Bmax=35000],hpso13 (DPrepA) [Nf_max=16384] [Na=140] [Bmax=35000],hpso13 (DPrepB) [Nf_max=16384] [Na=140] [Bmax=35000],hpso13 (DPrepC) [Nf_max=16384] [Na=140] [Bmax=35000],hpso14 (Ingest) [Nf_max=16384] [Na=140] [Bmax=25000],hpso14 (RCAL) [Nf_max=16384] [Na=140] [Bmax=25000],hpso14 (FastImg) [Nf_max=16384] [Na=140] [Bmax=25000],hpso14 (ICAL) [Nf_max=16384] [Na=140] [Bmax=25000],hpso14 (DPrepA) [Nf_max=16384] [Na=140] [Bmax=25000],hpso14 (DPrepB) [Nf_max=16384] [Na=140] [Bmax=25000],hpso14 (DPrepC) [Nf_max=16384] [Na=140] [Bmax=25000],hpso15 (Ingest) [Nf_max=16384] [Na=140] [Bmax=15000],hpso15 (RCAL) [Nf_max=16384] [Na=140] [Bmax=15000],hpso15 (FastImg) [Nf_max=16384] [Na=140] [Bmax=15000],hpso15 (ICAL) [Nf_max=16384] [Na=140] [Bmax=15000],hpso15 (DPrepA) [Nf_max=16384] [Na=140] [Bmax=15000],hpso15 (DPrepB) [Nf_max=16384] [Na=140] [Bmax=15000],hpso15 (DPrepC) [Nf_max=16384] [Na=140] [Bmax=15000],hpso18 (Ingest) [Nf_max=16384] [Na=140],hpso18 (RCAL) [Nf_max=16384] [Na=140],hpso18 (FastImg) [Nf_max=16384] [Na=140],hpso18 (SinglePulse) [Nf_max=16384] [Na=140],hpso22 (Ingest) [Nf_max=16384] [Na=140],hpso22 (RCAL) [Nf_max=16384] [Na=140],hpso22 (FastImg) [Nf_max=16384] [Na=140],hpso22 (ICAL) [Nf_max=16384] [Na=140],hpso22 (DPrepA) [Nf_max=16384] [Na=140],hpso22 (DPrepB) [Nf_max=16384] [Na=140],hpso27and33 (Ingest) [Nf_max=16384] [Na=140] [Bmax=30000],hpso27and33 (RCAL) [Nf_max=16384] [Na=140] [Bmax=30000],hpso27and33 (FastImg) [Nf_max=16384] [Na=140] [Bmax=30000],hpso27and33 (ICAL) [Nf_max=16384] [Na=140] [Bmax=30000],hpso27and33 (DPrepA) [Nf_max=16384] [Na=140] [Bmax=30000],hpso27and33 (DPrepB) [Nf_max=16384] [Na=140] [Bmax=30000],hpso32 (Ingest) [Nf_max=16384] [Na=140] [Bmax=20000],hpso32 (RCAL) [Nf_max=16384] [Na=140] [Bmax=20000],hpso32 (FastImg) [Nf_max=16384] [Na=140] [Bmax=20000],hpso32 (ICAL) [Nf_max=16384] [Na=140] [Bmax=20000],hpso32 (DPrepB) [Nf_max=16384] [Na=140] [Bmax=20000],hpso37a (Ingest) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37a (RCAL) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37a (FastImg) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37a (ICAL) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37a (DPrepA) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37a (DPrepB) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37b (Ingest) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37b (RCAL) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37b (FastImg) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37b (ICAL) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37b (DPrepA) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37b (DPrepB) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37c (Ingest) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37c (RCAL) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37c (FastImg) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37c (ICAL) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37c (DPrepA) [Nf_max=16384] [Na=140] [Bmax=120000],hpso37c (DPrepB) [Nf_max=16384] [Na=140] [Bmax=120000],hpso38a (Ingest) [Nf_max=16384] [Na=140],hpso38a (RCAL) [Nf_max=16384] [Na=140],hpso38a (FastImg) [Nf_max=16384] [Na=140],hpso38a (ICAL) [Nf_max=16384] [Na=140],hpso38a (DPrepA) [Nf_max=16384] [Na=140],hpso38a (DPrepB) [Nf_max=16384] [Na=140],hpso38b (Ingest) [Nf_max=16384] [Na=140],hpso38b (RCAL) [Nf_max=16384] [Na=140],hpso38b (FastImg) [Nf_max=16384] [Na=140],hpso38b (ICAL) [Nf_max=16384] [Na=140],hpso38b (DPrepA) [Nf_max=16384] [Na=140],hpso38b (DPrepB) [Nf_max=16384] [Na=140],max_mid_band1 (Ingest) [Nf_max=16384] [Na=140],max_mid_band1 (RCAL) [Nf_max=16384] [Na=140],max_mid_band1 (FastImg) [Nf_max=16384] [Na=140],max_mid_band1 (ICAL) [Nf_max=16384] [Na=140],max_mid_band1 (DPrepA) [Nf_max=16384] [Na=140],max_mid_band1 (DPrepA_Image) [Nf_max=16384] [Na=140],max_mid_band1 (DPrepB) [Nf_max=16384] [Na=140],max_mid_band1 (DPrepC) [Nf_max=16384] [Na=140],max_mid_band1 (DPrepD) [Nf_max=16384] [Na=140],max_mid_band2 (Ingest) [Nf_max=16384] [Na=140],max_mid_band2 (RCAL) [Nf_max=16384] [Na=140],max_mid_band2 (FastImg) [Nf_max=16384] [Na=140],max_mid_band2 (ICAL) [Nf_max=16384] [Na=140],max_mid_band2 (DPrepA) [Nf_max=16384] [Na=140],max_mid_band2 (DPrepA_Image) [Nf_max=16384] [Na=140],max_mid_band2 (DPrepB) [Nf_max=16384] [Na=140],max_mid_band2 (DPrepC) [Nf_max=16384] [Na=140],max_mid_band2 (DPrepD) [Nf_max=16384] [Na=140],max_mid_band5a_1 (Ingest) [Nf_max=16384] [Na=140],max_mid_band5a_1 (RCAL) [Nf_max=16384] [Na=140],max_mid_band5a_1 (FastImg) [Nf_max=16384] [Na=140],max_mid_band5a_1 (ICAL) [Nf_max=16384] [Na=140],max_mid_band5a_1 (DPrepA) [Nf_max=16384] [Na=140],max_mid_band5a_1 (DPrepA_Image) [Nf_max=16384] [Na=140],max_mid_band5a_1 (DPrepB) [Nf_max=16384] [Na=140],max_mid_band5a_1 (DPrepC) [Nf_max=16384] [Na=140],max_mid_band5a_1 (DPrepD) [Nf_max=16384] [Na=140],max_mid_band5a_2 (Ingest) [Nf_max=16384] [Na=140],max_mid_band5a_2 (RCAL) [Nf_max=16384] [Na=140],max_mid_band5a_2 (FastImg) [Nf_max=16384] [Na=140],max_mid_band5a_2 (ICAL) [Nf_max=16384] [Na=140],max_mid_band5a_2 (DPrepA) [Nf_max=16384] [Na=140],max_mid_band5a_2 (DPrepA_Image) [Nf_max=16384] [Na=140],max_mid_band5a_2 (DPrepB) [Nf_max=16384] [Na=140],max_mid_band5a_2 (DPrepC) [Nf_max=16384] [Na=140],max_mid_band5a_2 (DPrepD) [Nf_max=16384] [Na=140],max_mid_band5b_1 (Ingest) [Nf_max=16384] [Na=140],max_mid_band5b_1 (RCAL) [Nf_max=16384] [Na=140],max_mid_band5b_1 (FastImg) [Nf_max=16384] [Na=140],max_mid_band5b_1 (ICAL) [Nf_max=16384] [Na=140],max_mid_band5b_1 (DPrepA) [Nf_max=16384] [Na=140],max_mid_band5b_1 (DPrepA_Image) [Nf_max=16384] [Na=140],max_mid_band5b_1 (DPrepB) [Nf_max=16384] [Na=140],max_mid_band5b_1 (DPrepC) [Nf_max=16384] [Na=140],max_mid_band5b_1 (DPrepD) [Nf_max=16384] [Na=140],max_mid_band5b_2 (Ingest) [Nf_max=16384] [Na=140],max_mid_band5b_2 (RCAL) [Nf_max=16384] [Na=140],max_mid_band5b_2 (FastImg) [Nf_max=16384] [Na=140],max_mid_band5b_2 (ICAL) [Nf_max=16384] [Na=140],max_mid_band5b_2 (DPrepA) [Nf_max=16384] [Na=140],max_mid_band5b_2 (DPrepA_Image) [Nf_max=16384] [Na=140],max_mid_band5b_2 (DPrepB) [Nf_max=16384] [Na=140],max_mid_band5b_2 (DPrepC) [Nf_max=16384] [Na=140],max_mid_band5b_2 (DPrepD) [Nf_max=16384] [Na=140]
Frequencies backward kernels8,,109.30172667733679,200.65250412677014,,,75.03379219169453,85.95481826239819,,,169.70773712804163,258.11745921681444,,,,,,,,,,,,,,,,,,,,,,,,109.30172667733679,200.65250412677014,,,100.2367424994231,110.24206566364309,100.2367424994231,106.14677494063203,166.53346828943933,,,,,,,,,,,,,139.21845856531053,226.21705892806995,137.3480388690416,128.70635528748164,184.23411427613212,,139.21845856531053,226.21705892806995,142.27543698823357,128.7063557731455,184.23411427613212,,139.21845856531053,226.21705892806995,142.27543698823357,128.7063557731455,184.23411427613212,,115.87013445509865,123.81247083118318,115.87013445509865,102.23847520572711,201.30374558522487,,115.87013445509865,123.81247083118318,115.87013445509865,102.23847520572711,201.30374558522487,,280.1045814059624,775.1714649613641,280.10458431346797,271.8643775797094,282.5593757898475,307.67893347679933,883.4726038001817,,,169.70773712804163,258.11745921681444,169.70773620980717,156.94726497147462,173.703927469873,173.703927469873,1924.7308261369167,,,114.92756782758875,122.93472226699336,114.92756782758875,106.18010871397541,106.18010871397541,106.18010871397541,458.99074441125634,,,93.22891451814972,96.3177280683699,93.22891451814972,80.61043637863256,100.34930563996141,169.4110371138345,308.58880592724176,,,66.48358448994121,71.89542375889535,66.48358448994121,70.7322483308186,70.7322483308186,113.47206523042472,206.68146951635137,,,43.362781937493416,47.44166624398829,43.362781937493416,58.83352715505925,58.83352715505925,58.83352715505925,107.14449213735205,
Frequencies backward kernels9,,109.30172667733679,256.07183814061347,,,83.35049550317392,104.29787206069356,,,169.70773712804163,316.6126818088863,,,,,,,,,,,,,,,,,,,,,,,,109.30172667733679,256.07183814061347,,,105.82881429068716,113.17586193547896,105.82881429068716,113.36169154535959,187.5092587894614,,,,,,,,,,,,,139.21845856531053,278.57536436332305,137.3480388690416,128.70635528748164,204.5610417967664,,139.21845856531053,278.57536436332305,142.27543698823357,128.7063557731455,204.5610417967664,,139.21845856531053,278.57536436332305,142.27543698823357,128.7063557731455,204.5610417967664,,123.24965257429922,127.79957805978451,123.24965257429922,105.67147596713365,227.83194540750623,,123.24965257429922,127.79957805978451,123.24965257429922,105.67147596713365,227.83194540750623,,280.1045814059624,1017.0273949533794,280.10458431346797,271.8643775797094,282.5593757898475,332.44945883280747,999.4414743619957,,,169.70773712804163,316.6126818088863,169.70773620980717,156.94726497147462,187.86330502757528,187.86330502757528,2240.708824234767,,,122.99730038733699,129.8029255479679,122.99730038733699,111.8486717023121,111.8486717023121,111.8486717023121,525.7674919370401,,,99.96903996182664,100.08493163227122,99.96903996182664,83.81275517025703,108.90440692087442,192.64249677340916,350.925435415683,,,70.50415160411505,74.04148023043199,70.50415160411505,75.8951347273864,75.8951347273864,128.17030526296924,233.4672984530435,,,45.68434576258075,48.15245595460622,45.68434576258075,65.02409884088878,65.02409884088878,65.02409884088878,118.4260850813041,
Frequencies backward kernels10,,109.30172667733679,319.7364125050302,,,91.62003646248954,126.19013440260547,,,169.70773712804163,385.8324063441919,,,,,,,,,,,,,,,,,,,,,,,,109.30172667733679,319.7364125050302,,,111.64360214992872,117.27554579666119,111.64360214992872,120.785565628458,208.1366131261313,,,,,,,,,,,,,139.21845856531053,308.3889927018248,137.3480388690416,128.70635528748164,214.69168696266672,,139.21845856531053,308.3889927018248,142.27543698823357,128.7063557731455,214.69168696266672,,139.21845856531053,308.3889927018248,142.27543698823357,128.7063557731455,214.69168696266672,,130.87068191326208,133.3376742777002,130.87068191326208,109.31364770697851,253.81258007006804,,130.87068191326208,133.3376742777002,130.87068191326208,109.31364770697851,253.81258007006804,,280.1045814059624,1289.666896670604,280.10458431346797,271.8643775797094,282.5593757898475,357.67256272376426,1113.062909009017,,,169.70773712804163,385.8324063441919,169.70773620980717,156.94726497147462,202.26952488072703,202.26952488072703,2544.5741613228324,,,131.28501136698608,139.11266328044837,131.28501136698608,117.75546919383012,117.75546919383012,117.75546919383012,590.5695188942842,,,106.879140475362,105.2794570411825,106.879140475362,87.19092798489675,117.58226121757734,215.31092369464866,392.2360052200032,,,74.66781344858015,77.02989138280626,74.66781344858015,81.18514136247647,81.18514136247647,142.58783823345684,259.7415729824409,,,48.10315445284435,49.158555805272634,48.10315445284435,71.20578060895679,71.20578060895679,71.20578060895679,129.69147812411282,
Frequencies backward kernels11,,109.30172667733679,390.43092060025606,,,99.80474718521022,151.07288285693375,,,169.70773712804163,464.0750294467593,,,,,,,,,,,,,,,,,,,,,,,,109.30172667733679,390.43092060025606,,,117.61095721287367,122.64274330910882,117.61095721287367,128.33549779930902,228.38886666786874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.64525804875692,140.5357801847458,138.64525804875692,113.12078391510228,279.24706412754847,,138.64525804875692,140.5357801847458,138.64525804875692,113.12078391510228,279.24706412754847,,280.1045814059624,1589.353635780755,280.10458431346797,271.8643775797094,282.5593757898475,383.10283630597417,1224.3275284863164,,,169.70773712804163,464.0750294467593,169.70773620980717,156.94726497147462,216.78437428762416,216.78437511321613,2838.587767989292,,,139.69999102008964,150.885916097109,139.69999102008964,123.8285828347788,123.82858329530825,123.82858312040634,653.6134466475834,,,113.88510263788592,111.97379672517654,113.88510263788592,90.70324908601842,126.30419327892884,237.44636555354228,432.5752704734632,,,78.92551280458657,80.92574577106357,78.92551280458657,86.54593543975543,86.54593548215733,156.71787502332074,285.4919199374386,,,50.589773287649784,50.49710192353483,50.589773287649784,77.34354832846326,77.34354832917398,77.34354802389986,140.8768428918843,
Frequencies backward grid0,16384.0,224.65675418524035,1076.7866629898808,(undefined),16384.0,154.7417595006228,618.1593835281677,(undefined),16384.0,441.443152480221,1763.4641473468378,(undefined),16384.0,217.69161204396846,521.9212344698552,217.69161204396846,161.27694549614694,403.0540788670101,3200.0,16384.0,322.2189921177397,643.8212132715598,268.53441733997994,497.1909356825173,497.1909356825173,5000.0,16384.0,257.9547512531722,515.4139043846659,214.97748223738932,398.02881001253394,398.02881001253394,2500.0,16384.0,224.65675418524035,1076.7866629898808,(undefined),16384.0,482.99069219279056,1157.9852009911804,482.99069219279056,536.6338048065327,1000.0,16384.0,782.5484754593473,1563.6046875955976,1207.4924417886202,1207.4924417886202,1207.4924417886202,16384.0,1627.768254954736,3252.4350388181706,2511.6897145573553,2511.6897145573553,16384.0,391.40684983689613,1563.6046875955976,372.78105657217833,362.43339351431086,700.0,16384.0,391.40684983689613,1563.6046875955976,434.8670331234346,362.43339351431086,700.0,16384.0,391.40684983689613,1563.6046875955976,434.8670331234346,362.43339351431086,700.0,16384.0,544.700977250144,1305.9412211328704,544.700977250144,403.5407769988023,1008.5130422414231,16384.0,544.700977250144,1305.9412211328704,544.700977250144,403.5407769988023,1008.5130422414231,16384.0,581.6987798814499,3252.4350388181706,581.6987798814499,603.2228470378325,603.2228470378325,500.0,16384.0,16384.0,16384.0,441.443152480221,1763.4641473468378,441.443152480221,408.7664859499846,327.0748146088761,500.0,16384.0,16384.0,16384.0,446.3729740151599,1248.474078168412,446.3729740151599,385.7838834371547,385.7838834371547,500.0,16384.0,16384.0,16384.0,409.01932006876694,980.6330847493856,409.01932006876694,303.02240993857663,454.4465660326561,757.2948648839946,16384.0,16384.0,16384.0,323.26987962215543,775.0552407156821,323.26987962215543,359.17413165102994,359.17413165102994,598.5358063662928,16384.0,16384.0,16384.0,249.97577137735985,499.4710456886,249.97577137735985,385.7169764969673,385.7169764969673,500.0,16384.0,16384.0
Frequencies backward grid1,16384.0,336.8903033785813,1615.0851313661387,,16384.0,232.05888216834845,927.1853026460273,,16384.0,662.0106367441539,2645.042084215139,,16384.0,326.49132165556017,782.8357489705423,326.49132165556017,241.8693256283889,604.5350169007022,3200.0,16384.0,483.27271301923463,965.6760393897778,402.7458529975174,745.7306245903046,745.7306245903046,5000.0,16384.0,386.88655543856316,773.0752806665877,322.42065370364355,596.9976404288616,596.9976404288616,2500.0,16384.0,336.8903033785813,1615.0851313661387,,16384.0,724.3846956472404,1736.8764450679282,724.3846956472404,804.8493622055944,1341.280466795748,16384.0,1173.6900811103947,2345.274386834516,1811.1060218133737,1811.1060218133737,1811.1060218133737,16384.0,2441.3777808470027,4878.377930924128,3767.259952131288,3767.259952131288,16384.0,586.977667639845,2345.274386834516,559.0389802377872,543.5174871479519,700.0,16384.0,586.977667639845,2345.274386834516,652.167937578682,543.5174871479519,700.0,16384.0,586.977667639845,2345.274386834516,652.167937578682,543.5174871479519,700.0,16384.0,816.9384956364858,1958.798846281178,816.9384956364858,605.1982043678688,1512.656581147074,16384.0,816.9384956364858,1958.798846281178,816.9384956364858,605.1982043678688,1512.656581147074,16384.0,872.2736608019187,4878.377930924128,872.2736608019187,904.5597563976627,904.5597563976627,565.5557292059713,16384.0,16384.0,16384.0,662.0106367441539,2645.042084215139,662.0106367441539,612.9956417281602,490.4581508420201,500.0,16384.0,16384.0,16384.0,669.45098070747,1872.6026181108641,669.45098070747,578.5673494422896,578.5673494422896,578.5673494422896,16384.0,16384.0,16384.0,613.4419240248781,1470.8625590408603,613.4419240248781,454.4465660326561,681.5827909121818,1135.855231776643,16384.0,16384.0,16384.0,484.83901166837546,1162.5170446296113,484.83901166837546,538.6953882234403,538.6953882234403,897.7378949369104,16384.0,16384.0,16384.0,374.91938073283956,749.1622878457075,374.91938073283956,578.531185344861,578.531185344861,578.531185344861,16384.0,16384.0
Frequencies backward grid2,16384.0,449.12384367745784,2153.3835978862576,,16384.0,309.37600068624107,1236.2112207240377,,16384.0,882.5781090555264,3526.6200180912742,,16384.0,435.2910290982149,1043.750262565609,435.2910290982149,322.4617028333052,806.0159537629055,3200.0,16384.0,644.3264317751682,1287.5308644346665,536.9572860809892,994.2703121075014,994.2703121075014,5000.0,16384.0,515.818357835032,1030.736656052458,429.86382302328974,795.9664696855765,795.9664696855765,2500.0,16384.0,449.12384367745784,2153.3835978862576,,16384.0,965.7786943764594,2315.7676871743406,965.7786943764594,1073.0649153513252,1788.3063841681017,16384.0,1564.8316817669963,3126.9440835744203,2414.7195985996987,2414.7195985996987,2414.7195985996987,16384.0,3254.987296445331,6504.3208178727855,5022.83018303477,5022.83018303477,16384.0,782.5484754593473,3126.9440835744203,745.2968934217347,724.6015700009231,724.6015700009231,16384.0,782.5484754593473,3126.9440835744203,869.4688330477134,724.6015700009231,724.6015700009231,16384.0,782.5484754593473,3126.9440835744203,869.4688330477134,724.6015700009231,724.6015700009231,16384.0,1089.1760088165274,2611.6564692589372,1089.1760088165274,806.8556247104659,2016.800117240791,16384.0,1089.1760088165274,2611.6564692589372,1089.1760088165274,806.8556247104659,2016.800117240791,16384.0,1162.8485129365304,6504.3208178727855,1162.8485129365304,1205.8966379974954,1205.8966379974954,753.8913072681331,16384.0,16384.0,16384.0,882.5781090555264,3526.6200180912742,882.5781090555264,817.2247845994948,653.8414709479165,653.8414709479165,16384.0,16384.0,16384.0,892.528981541167,2496.731155957967,892.528981541167,771.3508086695679,771.3508086695679,771.3508086695679,16384.0,16384.0,16384.0,817.8645238635087,1961.092031615367,817.8645238635087,605.8707165699014,908.7190120858963,1514.4155964449083,16384.0,16384.0,16384.0,646.4081407376348,1549.9788473015467,646.4081407376348,718.2166421163894,718.2166421163894,1196.9399818997936,16384.0,16384.0,16384.0,499.86298834561256,998.8535291309122,499.86298834561256,771.345393063828,771.345393063828,771.345393063828,16384.0,16384.0
Frequencies backward grid3,16384.0,673.5909153757384,3229.9805290701393,,16384.0,464.0102335702701,1854.2630558404826,,16384.0,1323.7130417207077,5289.77588285103,,16384.0,652.8904418135188,1565.5792888526385,652.8904418135188,483.6464543146965,1208.9778263156445,3200.0,16384.0,966.4338671409787,1931.2405134509902,805.3801496725802,1491.3496857510963,1491.3496857510963,5000.0,16384.0,773.6819608386259,1546.0594059280418,644.7501595153672,1193.9041270392163,1193.9041270392163,2500.0,16384.0,673.5909153757384,3229.9805290701393,,16384.0,1448.5666871083445,3473.5501694166,1448.5666871083445,1609.4960173883849,2682.3582163564483,16384.0,2347.114878082577,4690.283474554932,3621.9467489340564,3621.9467489340564,3621.9467489340564,16384.0,4882.206317341453,9756.206586629321,7533.970638170312,7533.970638170312,16384.0,1173.6900811103947,4690.283474554932,1117.8127093029952,1086.7697249209346,1086.7697249209346,16384.0,1173.6900811103947,4690.283474554932,1304.070614995905,1086.7697249209346,1086.7697249209346,16384.0,1173.6900811103947,4690.283474554932,1304.070614995905,1086.7697249209346,1086.7697249209346,16384.0,1633.6510299688712,3917.3717130369573,1633.6510299688712,1210.1704583665676,3025.0871866158723,16384.0,1633.6510299688712,3917.3717130369573,1633.6510299688712,1210.1704583665676,3025.0871866158723,16384.0,1743.998188401229,9756.206586629321,1743.998188401229,1808.570373420898,1808.570373420898,1130.5624189861267,16384.0,16384.0,16384.0,1323.7130417207077,5289.77588285103,1323.7130417207077,1225.683057428352,980.6080950226353,980.6080950226353,16384.0,16384.0,16384.0,1338.6849773488639,3744.9882295565817,1338.6849773488639,1156.917720343117,1156.917720343117,1156.917720343117,16384.0,16384.0,16384.0,1226.70971942212,2941.5509750472097,1226.70971942212,908.7190120858963,1362.991450725515,2271.5363235567147,16384.0,16384.0,16384.0,969.5463958990889,2324.902451403282,969.5463958990889,1077.2591472221711,1077.2591472221711,1795.3441542175892,16384.0,16384.0,16384.0,749.7502018280402,1498.2360108293155,749.7502018280402,1156.9738073711717,1156.9738073711717,1156.9738073711717,16384.0,16384.0
Frequencies backward grid4,16384.0,1122.5250480885745,5383.174389209548,,16384.0,773.2786943545847,3090.3667248198667,,16384.0,2205.9828926965297,8816.087608755946,,16384.0,1088.0892646396737,2609.237340335932,1088.0892646396737,806.0159537629055,2014.9015700148148,3671.8483988277135,16384.0,1610.6487352975146,3218.6598101888762,1342.225873765601,2485.5084313703824,2485.5084313703824,5000.0,,,,,,,,16384.0,1122.5250480885745,5383.174389209548,,16384.0,2414.1426668997783,5789.115131524649,2414.1426668997783,2682.3582163564483,4470.461877672626,16384.0,3911.681264714464,7816.9622535004,6036.401045713372,6036.401045713372,6036.401045713372,16384.0,6509.425333095011,13008.09235279605,10045.11108995104,10045.11108995104,16384.0,1955.9732804231985,7816.9622535004,1862.8443284761663,1811.1060218133737,1811.1060218133737,16384.0,1955.9732804231985,7816.9622535004,2173.274168099727,1811.1060218133737,1811.1060218133737,16384.0,1955.9732804231985,7816.9622535004,2173.274168099727,1811.1060218133737,1811.1060218133737,16384.0,2722.601066020032,6528.802197997543,2722.601066020032,2016.800117240791,5041.661321982965,16384.0,2722.601066020032,6528.802197997543,2722.601066020032,2016.800117240791,5041.661321982965,16384.0,2906.2975047511204,16259.978117949031,2906.2975047511204,3013.917810920462,3013.917810920462,1883.9045890982868,16384.0,16384.0,16384.0,2205.9828926965297,8816.087608755946,2205.9828926965297,2042.59958758406,1634.1413237984086,1634.1413237984086,16384.0,16384.0,16384.0,2230.996961929885,6241.502374238896,2230.996961929885,1928.0515355533043,1928.0515355533043,1928.0515355533043,16384.0,16384.0,16384.0,2044.4001055965148,4902.4688598435,2044.4001055965148,1514.4155964449083,2271.5363235567147,3785.777775112199,16384.0,16384.0,16384.0,1615.8229026477838,3874.749658121138,1615.8229026477838,1795.3441542175892,1795.3441542175892,2992.1524969186466,16384.0,16384.0,16384.0,1249.5246267015905,2497.000973176252,1249.5246267015905,1928.2306346300104,1928.2306346300104,1928.2306346300104,16384.0,16384.0
Frequencies backward grid5,16384.0,1571.4591767309562,7536.368248502462,,16384.0,1082.5471532390843,4326.470393327497,,16384.0,3088.2527382012267,12342.399333294128,,16384.0,1523.288086473978,3652.8953914096815,1523.288086473978,1128.3854518718204,2820.825313173438,5140.550873089399,,,,,,,,,,,,,,,16384.0,1571.4591767309562,7536.368248502462,,16384.0,3379.7186445257976,8104.680092735638,3379.7186445257976,3755.2204133807213,6258.565537827592,16384.0,4693.964457034684,9380.30164246983,7243.628193459831,7243.628193459831,7243.628193459831,,,,,,16384.0,2738.2564751686605,10943.641031308609,2607.875942853118,2535.4423137715403,2535.4423137715403,16384.0,2738.2564751686605,10943.641031308609,3042.4777170919315,2535.4423137715403,2535.4423137715403,16384.0,2738.2564751686605,10943.641031308609,3042.4777170919315,2535.4423137715403,2535.4423137715403,16384.0,3811.551099692947,9140.23268193638,3811.551099692947,2823.4297729004174,7058.235456070325,16384.0,3811.551099692947,9140.23268193638,3811.551099692947,2823.4297729004174,7058.235456070325,16384.0,4068.596807922735,16384.0,4068.596807922735,4219.26523571507,4219.26523571507,2637.2467388866376,16384.0,16384.0,16384.0,3088.2527382012267,12342.399333294128,3088.2527382012267,2859.516111832105,2287.674545190832,2287.674545190832,16384.0,16384.0,16384.0,3123.308943830835,8738.01651794635,3123.308943830835,2699.1853476606775,2699.1853476606775,2699.1853476606775,16384.0,16384.0,16384.0,2862.090489884134,6863.38674384752,2862.090489884134,2120.112178262308,3180.0811946914255,5300.019225641703,16384.0,16384.0,16384.0,2262.099408033896,5424.596864260952,2262.099408033896,2513.429159987876,2513.429159987876,4188.960838894559,16384.0,16384.0,16384.0,1749.2990507781321,3495.7659351295993,1749.2990507781321,2699.4874613683787,2699.4874613683787,2699.4874613683787,16384.0,16384.0
Frequencies backward grid6,16384.0,2469.327430680931,11842.755966356832,,16384.0,1701.0840694569415,6798.677729984218,,16384.0,4852.792424740647,16384.0,,,,,,,,,,,,,,,,,,,,,,,16384.0,2469.327430680931,11842.755966356832,,16384.0,5310.870598018509,12735.810014452325,5310.870598018509,5900.944805844548,9834.772857149546,,,,,,,,,,,,16384.0,4302.822860918474,16384.0,4097.939167681737,3984.1148936492104,3984.1148936492104,16384.0,4302.822860918474,16384.0,4780.884811713321,3984.1148936492104,3984.1148936492104,16384.0,4302.822860918474,16384.0,4780.884811713321,3984.1148936492104,3984.1148936492104,16384.0,5989.451165093498,14363.093649099334,5989.451165093498,4436.689081593386,11091.383723198613,16384.0,5989.451165093498,14363.093649099334,5989.451165093498,4436.689081593386,11091.383723198613,16384.0,6393.195403480841,16384.0,6393.195403480841,6629.960074898007,6629.960074898007,4143.931021827538,16384.0,16384.0,16384.0,4852.792424740647,16384.0,4852.792424740647,4493.349155498813,3594.7409819341606,3594.7409819341606,16384.0,16384.0,16384.0,4907.93290544529,13731.04480464506,4907.93290544529,4241.452969339363,4241.452969339363,4241.452969339363,16384.0,16384.0,16384.0,4497.471256925971,10785.222511252052,4497.471256925971,3331.5053398109762,4997.170935582309,8328.502125879368,16384.0,16384.0,16384.0,3554.652417693739,8524.291276080465,3554.652417693739,3949.5991705173633,3949.5991705173633,6582.577522215963,16384.0,16384.0,16384.0,2748.8478982773536,5493.295858679581,2748.8478982773536,4242.001114423948,4242.001114423948,4242.001114423948,16384.0,16384.0
